Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
grupo carso,6958355.07,EUR,OP-736434,17/11/2015,"March 02, 2021",1932
grupo carso,2505461.83,MXN,OP-515028,"April 17, 2020",N/A,N/A
cemex,4031178.88,USD,OP-547479,"July 25, 2025",N/A,N/A
ALSEA,7661325.11,EUR,OP-248161,20-May-2025,N/A,N/A
telmex,5086063.38,MXN,OP-263882,2020-01-13,14/10/2022,1005
PEMEX,9308550.85,USD,OP-371970,15/11/2017,10/02/2018,321
SORIANA,4999486.18,MXN,OP-516531,"August 13, 2021",2022-05-09,269
pemex,4273616.86,MXN,OP-168360,"January 15, 2016",N/A,N/A
GRUPO MÉXICO,6841722.5,MXN,OP-764920,08/04/2022,N/A,N/A
grupo bimbo,7975113.82,USD,OP-990665,18/12/2023,N/A,N/A
GRUPO CARSO,5649612.7,USD,OP-305902,2022-04-09,N/A,N/A
walmart de méxico,8535818.4,EUR,OP-509094,29-Apr-2024,N/A,N/A
telmex,8077343.01,MXN,OP-250453,2021-08-26,N/A,N/A
BBVA MÉXICO,4301886.15,MXN,OP-344487,06-May-2025,N/A,N/A
banorte,5163581.75,MXN,OP-240828,29/05/2022,N/A,N/A
bbva méxico,3428060.08,MXN,OP-337726,2020-04-20,N/A,N/A
grupo lala,6176000.94,MXN,OP-386260,"January 25, 2023",N/A,N/A
walmart de méxico,4069197.62,EUR,OP-344720,"August 20, 2021",N/A,N/A
SORIANA,7444943.82,EUR,OP-329285,30/08/2018,"September 25, 2024",2218
CEMEX,5004648.32,USD,OP-739405,22/06/2019,2022-06-13,1087
AMÉRICA MÓVIL,6853444.79,MXN,OP-800817,27-Sep-2022,N/A,N/A
FEMSA,6587529.87,USD,OP-893006,02/01/2019,"December 04, 2019",306
WALMART DE MÉXICO,4032310.98,MXN,OP-707290,19/02/2025,N/A,N/A
BANORTE,1143211.99,MXN,OP-531322,"October 25, 2019",N/A,N/A
TELMEX,7916591.78,MXN,OP-681275,09-Mar-2017,"January 03, 2019",665
femsa,3952472.83,MXN,OP-569487,2022-07-09,N/A,N/A
grupo méxico,8929501.68,MXN,OP-566367,02/11/2019,N/A,N/A
AMÉRICA MÓVIL,4557776.34,MXN,OP-517473,26/03/2016,13-Mar-2022,2178
GRUPO BIMBO,5153126.96,MXN,OP-456473,13-Jun-2018,N/A,N/A
GRUPO BIMBO,6674197.32,MXN,OP-136285,26/03/2019,N/A,N/A
GRUPO BIMBO,5649626.09,EUR,OP-563467,31-Mar-2021,N/A,N/A
GRUPO LALA,9351063.86,USD,OP-452012,2022-09-18,18-Oct-2022,30
grupo bimbo,8516007.44,MXN,OP-646000,"March 18, 2018",02/10/2020,694
GRUPO MÉXICO,2169958.8,EUR,OP-190410,09/09/2024,N/A,N/A
AMÉRICA MÓVIL,8582181.52,MXN,OP-251742,"July 14, 2025",N/A,N/A
bbva méxico,6222396.64,EUR,OP-700742,07-Jul-2024,N/A,N/A
LIVERPOOL,8591788.42,MXN,OP-319735,2024-01-01,N/A,N/A
WALMART DE MÉXICO,6897720.94,EUR,OP-255338,25/08/2022,N/A,N/A
telmex,4742103.55,EUR,OP-510259,2021-04-05,N/A,N/A
ALSEA,2159085.8,EUR,OP-842689,2019-01-26,06/06/2023,1592
BANORTE,8385737.09,USD,OP-991202,27/11/2024,N/A,N/A
telmex,5378699.25,MXN,OP-765395,"March 30, 2018",N/A,N/A
BANORTE,1209144.52,MXN,OP-192442,10/09/2018,N/A,N/A
AMÉRICA MÓVIL,8142950.98,MXN,OP-508748,05/12/2017,N/A,N/A
grupo bimbo,7044001.69,USD,OP-936658,2025-01-15,N/A,N/A
FEMSA,8343865.33,MXN,OP-962138,07-May-2025,N/A,N/A
GRUPO MÉXICO,4625996.61,EUR,OP-821316,28/05/2019,N/A,N/A
SORIANA,3887616.86,MXN,OP-139800,"May 09, 2024",N/A,N/A
TELMEX,808173.67,USD,OP-130983,19-Jan-2020,N/A,N/A
BBVA MÉXICO,7710514.18,EUR,OP-932722,"December 20, 2021",N/A,N/A
GRUPO CARSO,2084237.51,USD,OP-224025,2017-08-02,N/A,N/A
PEMEX,8523511.03,USD,OP-901976,2024-12-03,N/A,N/A
GRUPO BIMBO,8294526.83,MXN,OP-973046,"May 15, 2020",07/08/2021,419
SORIANA,2561815.01,EUR,OP-345654,2021-09-18,N/A,N/A
SORIANA,3326399.87,USD,OP-992414,2018-07-16,N/A,N/A
cemex,6083546.7,USD,OP-322964,"June 16, 2016","January 23, 2024",2777
bbva méxico,9389169.65,EUR,OP-763864,19/04/2016,"March 12, 2020",1423
SORIANA,8696593.52,EUR,OP-730491,2020-02-09,"September 27, 2022",961
liverpool,8673089.9,MXN,OP-828750,16/07/2016,N/A,N/A
grupo lala,3532940.61,EUR,OP-752589,"August 01, 2022",N/A,N/A
TELMEX,3591985.47,EUR,OP-512515,2018-09-14,N/A,N/A
cemex,1276130.82,MXN,OP-113548,2017-07-30,N/A,N/A
SORIANA,6279085.82,MXN,OP-134940,2017-06-11,17-Apr-2023,2136
femsa,2482477.33,USD,OP-628411,05-Feb-2019,20/06/2022,1231
AMÉRICA MÓVIL,9685398.29,EUR,OP-582431,12/11/2017,19-Nov-2019,708
alsea,1146835.58,EUR,OP-689977,"December 22, 2023",N/A,N/A
CEMEX,8340917.64,MXN,OP-102407,28/07/2017,04-Dec-2018,494
banorte,2607902.53,USD,OP-370417,18/09/2024,N/A,N/A
soriana,4558783.92,MXN,OP-693000,24/05/2016,18-Oct-2024,3069
PEMEX,6903192.39,MXN,OP-900048,"June 12, 2024",N/A,N/A
telmex,7488159.37,USD,OP-280392,2023-08-26,N/A,N/A
WALMART DE MÉXICO,7320986.46,USD,OP-583938,2021-04-24,N/A,N/A
AMÉRICA MÓVIL,8621968.06,EUR,OP-116151,30/07/2018,10-Jul-2025,2537
FEMSA,7141137.11,EUR,OP-782228,23-Nov-2019,N/A,N/A
GRUPO BIMBO,9831421.41,USD,OP-376126,17-Nov-2015,N/A,N/A
GRUPO BIMBO,8088438.19,USD,OP-341584,13-Feb-2016,2021-12-11,2128
GRUPO MÉXICO,6747120.98,MXN,OP-393621,11/05/2019,2024-05-03,1641
américa móvil,5138347.62,MXN,OP-880058,2025-02-01,N/A,N/A
walmart de méxico,2383610.7,MXN,OP-272661,05/01/2023,N/A,N/A
LIVERPOOL,7037799.42,USD,OP-987706,08-Mar-2019,N/A,N/A
américa móvil,8796977.59,MXN,OP-103475,02/03/2025,N/A,N/A
AMÉRICA MÓVIL,7716508.36,MXN,OP-953144,"June 07, 2016",14/06/2017,372
SORIANA,5512089.64,MXN,OP-957384,01-Dec-2019,N/A,N/A
PEMEX,9493188.36,USD,OP-620989,2023-01-27,N/A,N/A
FEMSA,8215873.99,MXN,OP-323821,2025-07-28,N/A,N/A
pemex,9624520.68,EUR,OP-962062,"June 23, 2019",N/A,N/A
FEMSA,656420.23,EUR,OP-525415,"October 11, 2016",N/A,N/A
bbva méxico,7442672.51,EUR,OP-416690,2025-02-03,N/A,N/A
cemex,4453197.24,EUR,OP-443957,08-Mar-2024,N/A,N/A
telmex,3761549.47,EUR,OP-588537,03-Mar-2021,N/A,N/A
alsea,1670172.74,MXN,OP-697636,2020-12-26,N/A,N/A
telmex,4608312.05,USD,OP-518653,01-Jan-2021,N/A,N/A
SORIANA,5163420.7,USD,OP-828429,"August 08, 2020",N/A,N/A
TELMEX,8073076.65,USD,OP-210146,"October 31, 2018",N/A,N/A
grupo méxico,3669412.59,USD,OP-784788,17-Sep-2019,N/A,N/A
CEMEX,4867785.92,EUR,OP-309280,05/02/2025,N/A,N/A
grupo méxico,1401487.93,MXN,OP-389300,2017-12-29,16/01/2019,383
grupo lala,7347611.96,EUR,OP-281838,"August 23, 2021",N/A,N/A
TELMEX,5570483.34,MXN,OP-388976,2017-08-09,N/A,N/A
BBVA MÉXICO,5624890.85,USD,OP-703588,2020-02-04,N/A,N/A
alsea,3648172.0,MXN,OP-996070,"March 06, 2019",N/A,N/A
FEMSA,818216.35,MXN,OP-762448,25-Jan-2020,N/A,N/A
GRUPO MÉXICO,8313469.56,MXN,OP-634845,2019-08-25,N/A,N/A
banorte,7885352.33,MXN,OP-369186,02-Oct-2016,N/A,N/A
cemex,696129.39,USD,OP-242550,17-Feb-2016,27-Feb-2019,1106
CEMEX,233534.08,MXN,OP-703329,"June 14, 2022",N/A,N/A
cemex,2357604.91,USD,OP-487623,29/01/2018,07/06/2022,1619
GRUPO LALA,4970243.57,MXN,OP-323650,08-Jul-2018,17-Jul-2019,374
américa móvil,3339066.63,MXN,OP-576632,2018-09-24,N/A,N/A
alsea,736497.66,MXN,OP-735396,"January 01, 2024",N/A,N/A
soriana,7368424.65,MXN,OP-378811,28-Nov-2019,2019-12-23,25
FEMSA,4500609.19,USD,OP-129531,"October 07, 2020",N/A,N/A
CEMEX,2568089.95,USD,OP-242440,"July 12, 2023",N/A,N/A
WALMART DE MÉXICO,6645817.05,USD,OP-966676,"October 22, 2018",N/A,N/A
telmex,476776.84,MXN,OP-862656,07/08/2024,N/A,N/A
LIVERPOOL,4092061.29,USD,OP-539500,"February 20, 2019",2023-08-17,1639
ALSEA,7049254.88,MXN,OP-817885,2018-08-03,18/02/2025,2391
liverpool,5705768.27,MXN,OP-185376,"February 18, 2016",2024-12-04,3212
américa móvil,538856.7,USD,OP-910582,"July 23, 2024",2024-12-25,155
grupo bimbo,321946.51,USD,OP-580350,16/08/2022,N/A,N/A
FEMSA,4469706.98,USD,OP-194282,01/05/2016,N/A,N/A
grupo lala,8129886.56,EUR,OP-155724,2023-04-27,N/A,N/A
alsea,6129587.21,USD,OP-728627,2016-09-23,22-Apr-2021,1672
américa móvil,6491297.19,USD,OP-458528,"August 11, 2024",N/A,N/A
WALMART DE MÉXICO,6139427.53,EUR,OP-460686,2019-03-14,"January 28, 2023",1416
américa móvil,4198213.66,MXN,OP-459309,2020-07-07,12-Feb-2021,220
grupo bimbo,5759655.86,USD,OP-465609,11-Oct-2015,23/10/2016,378
ALSEA,1356739.4,USD,OP-357023,15/05/2022,N/A,N/A
cemex,8577244.76,EUR,OP-496679,04-Oct-2022,N/A,N/A
FEMSA,6288258.42,MXN,OP-445547,2018-04-02,27-Jan-2021,1031
LIVERPOOL,3353448.85,MXN,OP-327732,21-Oct-2019,2024-03-23,1615
femsa,9478297.05,MXN,OP-995852,"December 21, 2024","June 30, 2025",191
grupo bimbo,1416195.22,EUR,OP-489938,14-Sep-2024,N/A,N/A
grupo carso,4453933.92,EUR,OP-287002,10/06/2019,N/A,N/A
ALSEA,3329675.62,USD,OP-230875,"February 03, 2019",N/A,N/A
ALSEA,3108243.01,EUR,OP-179094,10/02/2020,N/A,N/A
LIVERPOOL,2537243.08,EUR,OP-727934,2023-07-25,2024-02-19,209
WALMART DE MÉXICO,1163950.14,MXN,OP-588966,04/10/2018,N/A,N/A
FEMSA,160008.28,MXN,OP-572632,01-Mar-2018,2022-12-25,1760
bbva méxico,6949715.18,MXN,OP-881189,"November 27, 2016",N/A,N/A
cemex,6533756.42,MXN,OP-332294,11-Mar-2017,N/A,N/A
GRUPO LALA,6620784.11,EUR,OP-962345,"October 24, 2018",N/A,N/A
GRUPO BIMBO,4752186.78,MXN,OP-355955,"September 08, 2018",N/A,N/A
GRUPO CARSO,4296009.14,EUR,OP-299165,15/02/2021,"March 11, 2023",754
grupo méxico,4791259.68,EUR,OP-871381,2022-08-06,N/A,N/A
GRUPO LALA,8284605.29,USD,OP-683301,03/06/2019,N/A,N/A
banorte,7956493.65,MXN,OP-852129,22/01/2017,2024-11-08,2847
BBVA MÉXICO,2182047.13,MXN,OP-820975,13/09/2021,N/A,N/A
GRUPO MÉXICO,7366527.74,MXN,OP-194646,20-Dec-2017,25-May-2019,521
GRUPO BIMBO,6171443.27,MXN,OP-718396,2018-12-07,"July 21, 2023",1687
CEMEX,8275982.15,EUR,OP-152616,"November 27, 2024",N/A,N/A
grupo méxico,2595015.82,USD,OP-149684,"January 26, 2018",28-Oct-2021,1371
bbva méxico,454551.22,EUR,OP-345178,"November 22, 2021",18/05/2024,908
CEMEX,4558413.26,USD,OP-847197,20-Feb-2022,N/A,N/A
GRUPO LALA,5923554.09,EUR,OP-842987,2025-06-19,N/A,N/A
liverpool,8749152.1,MXN,OP-282694,28/08/2019,N/A,N/A
cemex,2818875.21,MXN,OP-976136,27/07/2025,N/A,N/A
grupo lala,8246357.47,MXN,OP-604415,2023-10-08,N/A,N/A
BANORTE,1550951.1,EUR,OP-913417,"January 25, 2023",N/A,N/A
pemex,4042052.97,MXN,OP-646836,"April 19, 2022",N/A,N/A
GRUPO LALA,5633760.64,MXN,OP-582345,2022-01-16,N/A,N/A
soriana,4852863.02,EUR,OP-190351,"August 08, 2022",N/A,N/A
walmart de méxico,1870599.39,EUR,OP-255873,"June 08, 2019",N/A,N/A
soriana,2160282.63,MXN,OP-542529,09/08/2021,N/A,N/A
grupo carso,6173475.94,USD,OP-861097,09-Sep-2021,N/A,N/A
ALSEA,7441070.75,EUR,OP-256147,07/03/2017,N/A,N/A
GRUPO MÉXICO,5142781.84,MXN,OP-980866,"January 18, 2019",N/A,N/A
femsa,9145820.2,EUR,OP-737100,12-Apr-2022,N/A,N/A
GRUPO LALA,6484034.33,MXN,OP-571636,25-Apr-2024,N/A,N/A
femsa,8865896.64,USD,OP-531848,29/07/2021,2022-10-03,431
LIVERPOOL,3558719.66,EUR,OP-643978,"September 05, 2019",N/A,N/A
TELMEX,177297.89,MXN,OP-907562,18-Feb-2020,N/A,N/A
FEMSA,9369282.74,MXN,OP-376868,"December 19, 2024",N/A,N/A
liverpool,7057753.08,USD,OP-103716,"March 19, 2016",N/A,N/A
grupo méxico,9937493.26,USD,OP-654082,"December 08, 2015",N/A,N/A
alsea,2745277.54,MXN,OP-202836,2023-07-08,N/A,N/A
WALMART DE MÉXICO,8228981.57,USD,OP-957558,01-May-2023,N/A,N/A
pemex,8831832.9,MXN,OP-915999,"May 02, 2019",N/A,N/A
SORIANA,7579189.99,MXN,OP-450836,"March 13, 2022",N/A,N/A
cemex,1193233.05,EUR,OP-523354,26-Sep-2017,N/A,N/A
LIVERPOOL,3556787.07,MXN,OP-650131,06-Nov-2022,N/A,N/A
grupo bimbo,2422169.24,EUR,OP-413701,11/05/2018,31/01/2021,818
soriana,8873296.46,USD,OP-441796,06/09/2017,"March 28, 2018",292
GRUPO BIMBO,8789766.81,USD,OP-142336,2016-02-24,09/09/2017,563
femsa,397447.47,MXN,OP-972319,2022-07-15,N/A,N/A
SORIANA,5760699.78,MXN,OP-570679,10/10/2018,"May 14, 2019",216
liverpool,7792699.09,MXN,OP-800476,2022-03-20,N/A,N/A
FEMSA,1181919.25,MXN,OP-487099,"May 11, 2020",N/A,N/A
SORIANA,2169224.57,MXN,OP-756914,12/01/2018,24/07/2025,2427
GRUPO CARSO,6676500.72,EUR,OP-852192,27-Apr-2023,N/A,N/A
GRUPO MÉXICO,8974829.91,EUR,OP-924847,05/12/2015,"February 09, 2023",2830
PEMEX,3483563.74,USD,OP-429748,2017-12-03,2021-09-28,1395
GRUPO LALA,2030328.02,USD,OP-882583,"July 17, 2024",N/A,N/A
cemex,9854325.54,MXN,OP-878231,2016-08-05,14/07/2024,2900
GRUPO MÉXICO,471822.43,MXN,OP-277579,2017-08-01,"July 03, 2020",1067
AMÉRICA MÓVIL,8201989.98,MXN,OP-958245,2021-01-31,N/A,N/A
GRUPO LALA,6936498.89,EUR,OP-872619,"March 29, 2021",N/A,N/A
TELMEX,1307109.98,EUR,OP-985714,30/07/2020,19-Dec-2021,507
CEMEX,6481098.46,MXN,OP-136491,2019-07-07,15-Apr-2021,648
walmart de méxico,5514949.74,MXN,OP-606230,2023-04-24,N/A,N/A
BBVA MÉXICO,8780786.91,USD,OP-186490,2020-09-14,"September 18, 2024",1465
CEMEX,9288100.25,USD,OP-281267,"July 11, 2023",N/A,N/A
cemex,299382.99,USD,OP-244365,2022-09-15,N/A,N/A
BBVA MÉXICO,9649372.38,MXN,OP-590786,"July 07, 2017",16/03/2024,2444
grupo lala,5783906.34,USD,OP-510436,"September 21, 2015",16/08/2025,3617
LIVERPOOL,2578452.15,MXN,OP-122242,18/07/2025,N/A,N/A
grupo lala,8054690.94,USD,OP-898509,25-Jun-2022,N/A,N/A
grupo méxico,6145763.4,MXN,OP-751461,"September 29, 2015","April 29, 2022",2404
GRUPO LALA,136447.33,USD,OP-565064,"October 05, 2021",07/08/2025,1372
LIVERPOOL,8125534.19,EUR,OP-774343,25/09/2015,25-May-2016,243
bbva méxico,3508377.03,USD,OP-987909,"October 27, 2019",2022-06-25,972
GRUPO BIMBO,4145115.88,USD,OP-341442,2023-11-20,2024-12-07,383
liverpool,1822413.76,MXN,OP-576952,06-Feb-2019,"July 23, 2021",898
telmex,8157535.07,USD,OP-776107,13/08/2018,N/A,N/A
WALMART DE MÉXICO,4474087.02,EUR,OP-254414,2023-11-28,02/07/2024,71
LIVERPOOL,1991699.51,MXN,OP-104449,2020-12-23,N/A,N/A
AMÉRICA MÓVIL,7557886.19,MXN,OP-318330,10/11/2019,N/A,N/A
LIVERPOOL,7930243.98,USD,OP-698149,2021-04-15,"August 14, 2023",851
CEMEX,4664100.27,USD,OP-958150,12-Nov-2017,N/A,N/A
grupo méxico,3415189.86,EUR,OP-930016,23-Nov-2017,23/07/2024,2434
GRUPO MÉXICO,8808031.25,EUR,OP-932134,14/01/2021,N/A,N/A
PEMEX,7106351.12,USD,OP-963682,2023-01-05,N/A,N/A
AMÉRICA MÓVIL,2801521.78,MXN,OP-691570,"February 13, 2019",N/A,N/A
GRUPO BIMBO,2586481.0,USD,OP-252577,"August 25, 2016",N/A,N/A
grupo lala,7297649.62,USD,OP-387133,30/06/2020,"September 11, 2020",73
grupo bimbo,8463993.29,EUR,OP-612635,21/04/2024,N/A,N/A
SORIANA,3212073.18,EUR,OP-413341,2024-11-10,N/A,N/A
PEMEX,8792889.41,MXN,OP-510092,28/09/2021,N/A,N/A
femsa,1406880.94,USD,OP-737116,15-Oct-2015,N/A,N/A
GRUPO CARSO,619231.55,EUR,OP-449732,"May 05, 2022",N/A,N/A
liverpool,5745896.55,MXN,OP-252250,2016-11-19,N/A,N/A
ALSEA,8065095.44,MXN,OP-239879,18-Jul-2023,N/A,N/A
ALSEA,1313990.76,EUR,OP-330647,"December 22, 2018",08/06/2024,2054
GRUPO CARSO,642535.03,EUR,OP-878481,"September 09, 2021",N/A,N/A
grupo bimbo,3873473.62,EUR,OP-276977,27/02/2022,N/A,N/A
LIVERPOOL,5869596.24,MXN,OP-679168,12-Jun-2018,29/07/2018,47
LIVERPOOL,1221704.56,MXN,OP-236114,07-Jan-2017,13/05/2018,491
telmex,401453.54,USD,OP-331298,"May 26, 2023",N/A,N/A
cemex,8643574.15,USD,OP-555604,"October 10, 2016",N/A,N/A
grupo carso,6577157.82,USD,OP-289583,30-Apr-2017,2022-05-30,1856
FEMSA,9492656.68,USD,OP-259336,"July 16, 2016",02-Jul-2020,1447
BANORTE,4738687.82,MXN,OP-957360,2025-03-03,N/A,N/A
BBVA MÉXICO,1358169.52,USD,OP-896768,"June 14, 2024",N/A,N/A
TELMEX,6659291.82,EUR,OP-179835,"November 08, 2020","April 13, 2022",521
telmex,6966133.86,EUR,OP-833951,13-Mar-2023,N/A,N/A
telmex,5218908.06,EUR,OP-593946,"April 27, 2020",N/A,N/A
banorte,1539902.14,USD,OP-439947,"December 29, 2020",N/A,N/A
BANORTE,6077402.77,USD,OP-544038,13-Mar-2018,N/A,N/A
GRUPO LALA,1237338.81,MXN,OP-658932,28-Oct-2019,10/09/2020,347
grupo lala,4737926.86,EUR,OP-412599,22/12/2016,"September 29, 2021",1742
LIVERPOOL,6713799.93,MXN,OP-596903,09/12/2021,12/09/2024,1184
GRUPO CARSO,4052317.82,USD,OP-504730,08/01/2017,2025-03-01,2769
grupo carso,2353999.33,MXN,OP-473980,22-Mar-2025,N/A,N/A
grupo bimbo,5454249.78,EUR,OP-425074,"January 11, 2022",13/03/2024,792
GRUPO MÉXICO,5997344.99,MXN,OP-152121,2016-03-18,2023-05-07,2606
ALSEA,9517538.25,USD,OP-176835,2021-04-07,N/A,N/A
liverpool,9213614.11,MXN,OP-617763,2017-04-16,N/A,N/A
cemex,9645071.32,MXN,OP-797194,2017-10-06,2019-10-04,728
grupo lala,3800195.96,USD,OP-758275,19-Mar-2017,04/05/2020,1113
GRUPO CARSO,7535842.66,MXN,OP-594736,11/04/2018,05/07/2021,915
liverpool,1227073.21,EUR,OP-567652,2022-08-12,28/08/2022,16
GRUPO LALA,3510346.63,USD,OP-419677,2017-11-12,N/A,N/A
BBVA MÉXICO,980156.55,USD,OP-710083,17/03/2025,N/A,N/A
américa móvil,2665386.1,USD,OP-139095,"September 17, 2016",N/A,N/A
bbva méxico,8261814.15,EUR,OP-769455,01/06/2022,30/01/2022,24
soriana,6595378.92,EUR,OP-291355,01/12/2022,"November 29, 2023",686
pemex,6005839.7,USD,OP-252100,15/09/2020,2022-08-19,703
FEMSA,4050282.38,MXN,OP-921673,"January 06, 2020",2022-12-11,1070
bbva méxico,7100420.86,EUR,OP-453348,2020-03-31,N/A,N/A
cemex,770979.08,USD,OP-736176,27/10/2018,2020-12-07,772
FEMSA,9372700.16,USD,OP-786089,23/08/2017,N/A,N/A
cemex,8849513.14,MXN,OP-613902,29/01/2024,N/A,N/A
alsea,6875883.3,EUR,OP-926068,16/05/2023,N/A,N/A
liverpool,9714103.32,EUR,OP-982436,2018-11-23,2021-05-30,919
grupo bimbo,5480631.4,EUR,OP-230714,2021-12-04,N/A,N/A
GRUPO LALA,7902347.59,MXN,OP-282175,"August 28, 2020",N/A,N/A
walmart de méxico,8370495.96,MXN,OP-349485,"September 27, 2021",N/A,N/A
grupo carso,704187.36,USD,OP-928616,18/11/2018,N/A,N/A
soriana,4527907.12,USD,OP-421484,23/01/2024,N/A,N/A
GRUPO LALA,2386884.19,USD,OP-949447,"October 03, 2016",31-Mar-2023,2370
AMÉRICA MÓVIL,1407325.19,EUR,OP-821738,05-Mar-2017,18/08/2018,531
grupo lala,3412403.05,MXN,OP-874534,2018-04-09,05/03/2022,1485
LIVERPOOL,1280171.1,USD,OP-598689,16-Jun-2023,N/A,N/A
GRUPO MÉXICO,2980189.17,EUR,OP-844166,"January 27, 2024",N/A,N/A
BANORTE,7535218.9,USD,OP-345421,"September 28, 2024",N/A,N/A
ALSEA,5036965.82,EUR,OP-275258,2023-06-29,N/A,N/A
grupo lala,5105568.04,USD,OP-559071,"September 06, 2024",N/A,N/A
BBVA MÉXICO,5021138.98,USD,OP-273961,17/08/2018,N/A,N/A
américa móvil,8355532.8,MXN,OP-291247,2020-01-27,"October 21, 2022",998
LIVERPOOL,7426277.47,EUR,OP-320045,2017-01-31,N/A,N/A
BBVA MÉXICO,5560608.1,EUR,OP-794610,2023-11-13,N/A,N/A
grupo carso,2549162.94,MXN,OP-879422,22/04/2017,24-Feb-2025,2865
GRUPO CARSO,7690070.74,USD,OP-411046,"May 24, 2016",2016-08-05,73
ALSEA,1484352.24,USD,OP-359328,02-Jan-2017,13/12/2021,1806
liverpool,5630024.5,USD,OP-100462,22/01/2023,N/A,N/A
SORIANA,3701658.23,EUR,OP-929862,"June 08, 2022",N/A,N/A
PEMEX,9247013.6,EUR,OP-434600,2025-01-20,N/A,N/A
bbva méxico,8937627.67,USD,OP-754404,"May 22, 2018",N/A,N/A
grupo méxico,8751398.17,USD,OP-441439,2019-02-19,"April 25, 2023",1526
SORIANA,1626277.7,EUR,OP-187468,"October 14, 2016",2024-12-05,2974
grupo lala,3928503.7,EUR,OP-601614,2022-09-23,2023-12-07,440
CEMEX,613297.77,USD,OP-698419,"April 28, 2021",N/A,N/A
telmex,4125040.35,MXN,OP-716987,05/01/2021,N/A,N/A
telmex,7602369.74,USD,OP-661356,06-Sep-2016,"March 12, 2020",1283
GRUPO LALA,1070059.05,EUR,OP-165670,"May 26, 2019",N/A,N/A
BANORTE,3391159.37,MXN,OP-467263,"March 25, 2019",N/A,N/A
BBVA MÉXICO,5814171.86,USD,OP-242169,"May 10, 2019","May 23, 2025",2205
grupo carso,9474223.43,EUR,OP-357047,08/02/2018,N/A,N/A
ALSEA,3305028.2,EUR,OP-266615,17/08/2022,20/01/2025,887
walmart de méxico,6087081.89,MXN,OP-199394,16/10/2019,N/A,N/A
CEMEX,1158942.23,USD,OP-601931,25/05/2021,N/A,N/A
WALMART DE MÉXICO,1079460.47,MXN,OP-669206,"March 03, 2022",N/A,N/A
telmex,6942165.89,MXN,OP-473229,01/10/2021,N/A,N/A
BANORTE,7166782.8,EUR,OP-878870,21/01/2022,21/01/2025,1096
BANORTE,5935931.79,EUR,OP-754581,2017-08-10,N/A,N/A
TELMEX,6677522.45,USD,OP-170699,18/11/2018,19-Dec-2019,396
cemex,3769899.95,MXN,OP-509155,13/06/2017,N/A,N/A
BANORTE,6863640.4,MXN,OP-761403,2024-12-31,N/A,N/A
GRUPO BIMBO,6035283.93,EUR,OP-997256,"September 12, 2022",N/A,N/A
américa móvil,6317164.43,MXN,OP-190983,28-Jul-2016,N/A,N/A
CEMEX,5420200.23,MXN,OP-764485,10/05/2020,N/A,N/A
grupo lala,4334389.4,EUR,OP-600478,2025-07-01,N/A,N/A
GRUPO MÉXICO,597670.77,EUR,OP-150653,31/05/2017,N/A,N/A
cemex,7831041.66,MXN,OP-605749,2019-09-13,N/A,N/A
LIVERPOOL,7948993.72,EUR,OP-893430,19/08/2025,N/A,N/A
américa móvil,9958805.23,MXN,OP-842254,13/03/2018,15-Nov-2018,247
cemex,8986710.59,MXN,OP-764731,17-Jan-2016,22-Apr-2023,2652
GRUPO BIMBO,3882178.45,USD,OP-605858,18-Jan-2018,06/09/2021,1238
liverpool,4685198.11,EUR,OP-801379,2015-12-02,"April 07, 2016",127
LIVERPOOL,6616358.5,EUR,OP-539371,18-Aug-2021,N/A,N/A
BANORTE,6750834.31,USD,OP-639746,"April 03, 2022",N/A,N/A
grupo bimbo,179697.77,MXN,OP-324497,"September 18, 2024",N/A,N/A
PEMEX,1566480.2,USD,OP-364822,"July 17, 2025",N/A,N/A
GRUPO LALA,2730159.62,EUR,OP-544964,04-Feb-2016,19/08/2020,1658
grupo carso,696969.21,EUR,OP-134270,29/09/2015,03/11/2018,894
GRUPO MÉXICO,7690544.4,MXN,OP-255293,2025-01-27,N/A,N/A
grupo lala,7966130.61,MXN,OP-447330,"December 15, 2022","June 10, 2024",543
grupo carso,8251663.73,MXN,OP-438891,"July 11, 2020",N/A,N/A
cemex,2173408.02,EUR,OP-171520,2018-09-22,30/05/2020,616
WALMART DE MÉXICO,4073471.63,USD,OP-737038,13/11/2015,2022-02-05,2276
PEMEX,6860599.94,EUR,OP-544927,2024-04-30,N/A,N/A
GRUPO LALA,7426457.27,MXN,OP-730612,31-Mar-2018,2022-07-20,1572
grupo carso,4355600.31,EUR,OP-710753,15-Jan-2022,N/A,N/A
bbva méxico,6776725.7,USD,OP-747890,2023-07-17,N/A,N/A
GRUPO LALA,319585.92,EUR,OP-784782,"November 20, 2021",31-Dec-2022,406
femsa,3392737.65,MXN,OP-635525,05-Nov-2021,N/A,N/A
telmex,4768082.11,MXN,OP-246832,02-Nov-2024,N/A,N/A
bbva méxico,6790789.01,USD,OP-933019,31-Mar-2017,2023-03-29,2189
GRUPO MÉXICO,3596409.65,MXN,OP-635546,2022-02-05,N/A,N/A
GRUPO CARSO,9557421.05,MXN,OP-132541,2025-02-01,N/A,N/A
LIVERPOOL,766861.96,USD,OP-318105,22-Apr-2017,09/10/2017,141
AMÉRICA MÓVIL,1389774.53,EUR,OP-105043,20/02/2023,N/A,N/A
