Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
grupo carso,7759346.52,MXN,OP-198906,"February 11, 2022",N/A,N/A
femsa,4149804.56,USD,OP-838321,"March 03, 2025",N/A,N/A
walmart de méxico,777508.48,MXN,OP-212585,"June 08, 2024",27/03/2025,292
LIVERPOOL,2662679.19,MXN,OP-139786,01/09/2016,18/04/2024,3022
américa móvil,7996642.88,EUR,OP-822939,2023-11-20,N/A,N/A
grupo bimbo,4115178.04,USD,OP-999813,16/10/2022,N/A,N/A
liverpool,2652848.97,USD,OP-678859,09-Jul-2019,N/A,N/A
femsa,8727492.31,EUR,OP-308529,10/07/2018,N/A,N/A
CEMEX,8659901.71,EUR,OP-209996,2020-10-29,N/A,N/A
femsa,6087539.51,USD,OP-524036,"May 28, 2022",N/A,N/A
LIVERPOOL,6662047.71,MXN,OP-527276,25/08/2025,N/A,N/A
grupo lala,3851451.06,USD,OP-487760,2022-06-13,N/A,N/A
GRUPO CARSO,588345.27,EUR,OP-926883,23/09/2017,N/A,N/A
telmex,9319599.98,MXN,OP-284654,"March 09, 2016",12/09/2022,2466
SORIANA,5929472.41,MXN,OP-895361,22-Aug-2023,N/A,N/A
grupo bimbo,6373035.22,EUR,OP-971365,"May 31, 2016","May 01, 2023",2526
PEMEX,5541003.14,USD,OP-210959,2016-04-21,05/09/2017,383
SORIANA,8261859.3,USD,OP-140249,10/04/2021,23-Jan-2022,111
grupo lala,2954219.24,MXN,OP-583967,2024-01-18,N/A,N/A
WALMART DE MÉXICO,4968068.33,USD,OP-739425,29/05/2016,2019-05-20,1086
cemex,541432.62,USD,OP-801320,2024-12-13,2025-08-07,237
BBVA MÉXICO,8051049.22,MXN,OP-173481,06/11/2022,N/A,N/A
cemex,7605679.03,EUR,OP-824067,26/04/2018,N/A,N/A
BBVA MÉXICO,250035.59,MXN,OP-898566,08-Aug-2019,15-Nov-2022,1195
GRUPO MÉXICO,2212837.41,EUR,OP-838672,18-Feb-2022,14-Jun-2022,116
TELMEX,7273258.29,MXN,OP-367148,"January 20, 2023",N/A,N/A
CEMEX,2955946.43,USD,OP-365876,"July 28, 2018",N/A,N/A
GRUPO CARSO,7945643.92,MXN,OP-180557,22/10/2015,"September 06, 2016",320
telmex,2565621.82,EUR,OP-815490,11/07/2018,"March 12, 2023",1586
grupo lala,5131886.73,USD,OP-346216,2016-07-04,N/A,N/A
LIVERPOOL,6762210.34,MXN,OP-943449,21-Apr-2023,N/A,N/A
GRUPO CARSO,8116767.68,EUR,OP-710489,17-Jun-2020,2023-11-23,1254
CEMEX,4464994.43,USD,OP-664953,29/03/2022,N/A,N/A
GRUPO MÉXICO,5552593.55,USD,OP-370592,"October 12, 2021",N/A,N/A
CEMEX,2275024.73,EUR,OP-690426,2021-07-27,16/08/2024,1116
BANORTE,2344046.12,USD,OP-863523,28/10/2023,N/A,N/A
TELMEX,7626145.92,EUR,OP-950724,17-Dec-2018,19-Nov-2020,703
liverpool,7343023.91,USD,OP-851365,"April 04, 2020",N/A,N/A
grupo bimbo,3126380.63,MXN,OP-191162,"June 25, 2019",N/A,N/A
banorte,2512761.39,EUR,OP-899353,08-Jul-2025,N/A,N/A
femsa,6571653.36,USD,OP-744133,22/04/2018,2024-06-17,2248
CEMEX,6353131.16,EUR,OP-822858,2017-04-08,"July 24, 2021",1568
PEMEX,655937.99,MXN,OP-958471,2022-01-04,18/02/2022,45
LIVERPOOL,3644736.54,USD,OP-888991,"July 05, 2020",N/A,N/A
cemex,1537004.91,MXN,OP-458596,2016-03-12,2024-08-20,3083
BANORTE,8351175.32,EUR,OP-345880,2024-05-13,N/A,N/A
liverpool,3526049.98,MXN,OP-748087,18-Aug-2025,N/A,N/A
grupo lala,9514428.77,EUR,OP-726374,2018-09-19,N/A,N/A
LIVERPOOL,6320995.2,EUR,OP-467833,10/09/2022,N/A,N/A
liverpool,7237018.95,EUR,OP-136081,2020-03-06,N/A,N/A
liverpool,2945753.68,USD,OP-289553,26/11/2015,"May 14, 2020",1631
BANORTE,3655879.78,MXN,OP-448787,03/02/2022,12-Jun-2024,833
GRUPO BIMBO,6705974.81,EUR,OP-260465,2023-05-13,N/A,N/A
GRUPO CARSO,6764744.59,EUR,OP-596318,2017-11-30,07-Feb-2022,1530
américa móvil,8927454.81,EUR,OP-886323,"November 09, 2017",N/A,N/A
GRUPO BIMBO,4789846.83,USD,OP-986021,07/03/2022,N/A,N/A
SORIANA,4750297.58,MXN,OP-863195,17/05/2021,N/A,N/A
BBVA MÉXICO,8303494.03,EUR,OP-254676,"July 28, 2021",N/A,N/A
femsa,5726543.02,MXN,OP-490902,22/10/2019,"October 21, 2023",1460
PEMEX,8713897.86,EUR,OP-609222,"October 20, 2017",30-Sep-2022,1806
femsa,1685839.59,EUR,OP-504848,"April 23, 2016","October 08, 2016",168
bbva méxico,527457.53,USD,OP-354256,23-Nov-2016,2021-04-07,1596
grupo lala,1939940.63,EUR,OP-142724,28/12/2017,"January 02, 2023",1831
AMÉRICA MÓVIL,4453898.1,USD,OP-768274,2020-10-06,N/A,N/A
AMÉRICA MÓVIL,5042292.4,EUR,OP-841228,2016-01-08,N/A,N/A
GRUPO CARSO,7526881.9,MXN,OP-517743,02/10/2020,N/A,N/A
GRUPO BIMBO,9019540.33,USD,OP-558947,03-Apr-2018,N/A,N/A
américa móvil,906196.11,MXN,OP-965893,"September 28, 2017",N/A,N/A
AMÉRICA MÓVIL,5604085.99,EUR,OP-199142,2024-09-15,N/A,N/A
pemex,2870622.44,EUR,OP-711780,2022-04-18,N/A,N/A
BBVA MÉXICO,2663568.44,EUR,OP-923939,04-Jun-2021,N/A,N/A
FEMSA,4802697.8,USD,OP-665095,01/05/2020,N/A,N/A
PEMEX,2398271.49,EUR,OP-722319,10/11/2023,"March 05, 2025",511
SORIANA,5819782.45,MXN,OP-962010,2022-11-13,N/A,N/A
BANORTE,1730842.03,USD,OP-525971,2024-11-19,N/A,N/A
walmart de méxico,8488446.91,EUR,OP-443364,14/02/2021,2022-02-17,368
alsea,4753471.57,MXN,OP-294576,"June 05, 2022",N/A,N/A
pemex,866532.08,EUR,OP-384228,"September 07, 2023",2025-02-07,519
SORIANA,3719807.79,USD,OP-218282,2021-03-23,N/A,N/A
liverpool,3861418.86,USD,OP-627603,02-Aug-2020,2024-11-30,1581
banorte,9824475.93,MXN,OP-756061,24/01/2018,N/A,N/A
GRUPO BIMBO,8913173.31,USD,OP-725936,2017-05-27,13/07/2022,1873
liverpool,2951206.24,MXN,OP-213012,2024-02-22,01-Mar-2024,8
TELMEX,5230717.98,MXN,OP-417757,2021-09-10,31/05/2025,1359
soriana,6918648.01,USD,OP-377031,30-Jul-2019,"February 29, 2024",1675
grupo bimbo,6453205.64,EUR,OP-450658,"July 10, 2025",N/A,N/A
femsa,1462631.92,MXN,OP-335608,22/03/2024,N/A,N/A
soriana,119489.25,MXN,OP-792809,2017-08-22,"September 13, 2017",22
pemex,8514160.3,MXN,OP-485143,30-Oct-2021,"December 19, 2024",1146
telmex,3220926.31,EUR,OP-741504,"May 07, 2023",N/A,N/A
grupo carso,7254736.27,MXN,OP-856244,2021-09-03,06/02/2023,637
soriana,1559966.94,USD,OP-603273,2018-03-20,N/A,N/A
ALSEA,7727606.19,USD,OP-190626,2019-07-07,N/A,N/A
grupo carso,1213986.24,USD,OP-290457,2023-11-29,N/A,N/A
cemex,1189937.69,USD,OP-903920,16/09/2023,N/A,N/A
grupo bimbo,7090751.86,MXN,OP-557420,02-Apr-2022,2024-02-24,693
liverpool,9118181.13,MXN,OP-200168,"February 16, 2025",31/05/2025,104
GRUPO MÉXICO,701382.36,EUR,OP-432638,"January 06, 2020",N/A,N/A
TELMEX,2822317.68,MXN,OP-708446,25/09/2017,26/11/2024,2619
BANORTE,1758510.87,USD,OP-850222,2021-04-02,N/A,N/A
GRUPO MÉXICO,550012.93,EUR,OP-284565,30-Aug-2022,31/07/2025,1066
pemex,2313254.58,MXN,OP-304603,12/04/2023,N/A,N/A
pemex,7657447.41,MXN,OP-829263,07-Dec-2017,"November 04, 2018",332
GRUPO LALA,5814199.2,MXN,OP-934111,03-Oct-2023,N/A,N/A
CEMEX,1575469.38,USD,OP-218244,14-Mar-2017,N/A,N/A
soriana,2945269.3,EUR,OP-363001,24/12/2020,N/A,N/A
walmart de méxico,4011211.16,USD,OP-173165,"August 30, 2023",N/A,N/A
SORIANA,9080043.86,MXN,OP-384080,26/01/2020,N/A,N/A
grupo bimbo,6475031.01,EUR,OP-412185,"August 14, 2021","August 28, 2021",14
cemex,7812021.04,MXN,OP-130954,"November 07, 2022",N/A,N/A
banorte,4427196.68,MXN,OP-673170,2017-09-28,N/A,N/A
banorte,8113127.65,EUR,OP-513199,"September 07, 2018",N/A,N/A
pemex,5781507.08,EUR,OP-462329,2019-11-04,N/A,N/A
LIVERPOOL,4959483.67,USD,OP-921438,09/04/2019,N/A,N/A
bbva méxico,1139264.85,EUR,OP-308586,05/06/2020,N/A,N/A
banorte,5329362.48,MXN,OP-789609,2025-05-09,N/A,N/A
grupo lala,3795954.01,MXN,OP-849019,2021-10-14,N/A,N/A
GRUPO MÉXICO,7613072.88,USD,OP-267467,23-Jun-2025,N/A,N/A
liverpool,8994058.13,USD,OP-553957,"April 07, 2017",16/06/2017,70
grupo bimbo,7757174.54,USD,OP-557500,23/02/2018,20-Jul-2021,1243
TELMEX,8606040.57,MXN,OP-958162,2023-04-28,"June 12, 2023",45
PEMEX,6478529.34,MXN,OP-929623,28/03/2021,N/A,N/A
walmart de méxico,5881887.28,MXN,OP-272510,"January 07, 2023",N/A,N/A
pemex,3132011.34,MXN,OP-773439,29-Sep-2015,01/11/2024,3026
soriana,5974688.54,EUR,OP-336079,"March 29, 2017",N/A,N/A
WALMART DE MÉXICO,4232627.11,EUR,OP-809695,"November 02, 2021",N/A,N/A
grupo carso,6006896.97,EUR,OP-602456,"September 01, 2018",30/10/2020,790
américa móvil,8423018.93,USD,OP-884454,2015-10-02,2023-05-09,2776
PEMEX,348397.42,MXN,OP-840495,02-Jun-2018,"July 31, 2022",1520
GRUPO LALA,3052175.15,USD,OP-902839,06-Oct-2022,"July 14, 2025",1012
liverpool,7315858.35,USD,OP-636815,02-Apr-2018,N/A,N/A
BANORTE,7655452.61,USD,OP-879781,2024-01-25,N/A,N/A
AMÉRICA MÓVIL,3804866.4,EUR,OP-677177,09-Sep-2023,N/A,N/A
BANORTE,9641576.75,USD,OP-480537,2023-12-07,N/A,N/A
alsea,8948483.23,USD,OP-149120,18/02/2025,N/A,N/A
grupo carso,9474081.92,EUR,OP-171287,"October 13, 2017",N/A,N/A
GRUPO BIMBO,8394395.4,USD,OP-670250,16/12/2015,2021-04-11,1943
FEMSA,1510070.55,MXN,OP-938485,2023-05-17,N/A,N/A
CEMEX,3272529.76,MXN,OP-358591,"July 29, 2016",24-Apr-2020,1365
GRUPO LALA,7399677.92,MXN,OP-907868,02/07/2021,N/A,N/A
cemex,2484330.2,EUR,OP-792152,13/09/2022,N/A,N/A
telmex,5006802.1,MXN,OP-337832,"November 09, 2018",25/10/2022,1446
pemex,5537818.89,EUR,OP-393911,"November 28, 2021",N/A,N/A
grupo bimbo,7185359.17,USD,OP-243674,14/01/2017,"December 13, 2019",1063
grupo lala,4502393.33,USD,OP-623949,19-Mar-2018,06-Jun-2023,1905
alsea,6957434.91,USD,OP-661510,"April 12, 2020",N/A,N/A
pemex,7712723.21,EUR,OP-785072,24-Sep-2015,"January 01, 2022",2291
GRUPO LALA,9486785.69,MXN,OP-679594,20-Nov-2017,N/A,N/A
GRUPO CARSO,4938206.07,MXN,OP-725731,11/02/2019,"October 25, 2022",1088
FEMSA,5583976.43,MXN,OP-487846,2016-10-30,N/A,N/A
BANORTE,544799.61,USD,OP-216518,28/07/2022,N/A,N/A
GRUPO BIMBO,1710415.78,EUR,OP-834482,03-Oct-2017,N/A,N/A
femsa,279587.58,USD,OP-231675,"May 28, 2018","June 10, 2023",1839
FEMSA,4671921.59,USD,OP-875775,09/11/2020,N/A,N/A
BBVA MÉXICO,8934209.8,USD,OP-615437,28/12/2021,N/A,N/A
grupo carso,7056966.57,USD,OP-721473,05-Nov-2021,N/A,N/A
WALMART DE MÉXICO,5883553.87,EUR,OP-716593,23/05/2018,28/02/2021,1012
cemex,3966040.76,MXN,OP-932560,14/02/2024,N/A,N/A
GRUPO MÉXICO,5684614.49,USD,OP-454336,"March 20, 2025",N/A,N/A
FEMSA,1439782.98,USD,OP-837267,14-Oct-2016,N/A,N/A
telmex,4245412.18,MXN,OP-373271,"July 16, 2022",N/A,N/A
alsea,7062166.08,EUR,OP-321592,09-Oct-2023,N/A,N/A
GRUPO MÉXICO,9989471.9,EUR,OP-575577,15/11/2024,28-Apr-2025,164
telmex,996868.59,MXN,OP-613856,12-Feb-2016,"June 03, 2024",3034
telmex,6837618.85,USD,OP-576587,19/03/2018,"November 07, 2020",964
BBVA MÉXICO,1266240.69,EUR,OP-512916,10-Dec-2019,05-Mar-2020,86
soriana,3929072.52,USD,OP-685880,"May 28, 2018",N/A,N/A
alsea,9143740.38,EUR,OP-875938,2019-06-12,N/A,N/A
FEMSA,9359215.13,EUR,OP-605441,"May 03, 2016",01-May-2021,1824
américa móvil,491423.5,USD,OP-840966,"June 23, 2025",N/A,N/A
grupo bimbo,6857891.76,MXN,OP-307622,14-May-2016,2024-04-04,2882
BBVA MÉXICO,9734501.53,USD,OP-754483,24-Jul-2021,N/A,N/A
TELMEX,3438915.83,EUR,OP-244084,17-Apr-2023,N/A,N/A
grupo méxico,8152183.08,EUR,OP-244331,2021-12-02,N/A,N/A
grupo bimbo,6876418.47,USD,OP-994119,17-Feb-2025,N/A,N/A
cemex,2747018.19,MXN,OP-502737,28/01/2025,N/A,N/A
WALMART DE MÉXICO,9492680.55,USD,OP-760611,"October 21, 2018",N/A,N/A
liverpool,3762329.16,USD,OP-405049,28/05/2022,N/A,N/A
grupo bimbo,8652654.74,EUR,OP-329129,15-May-2022,N/A,N/A
grupo lala,6015174.25,MXN,OP-393924,14/07/2019,"August 08, 2025",2217
telmex,4513836.63,MXN,OP-386744,06-May-2017,17/06/2022,1868
FEMSA,5047366.15,MXN,OP-403440,30-Jun-2023,N/A,N/A
alsea,2182352.53,MXN,OP-836989,24-Jun-2025,N/A,N/A
GRUPO MÉXICO,1688086.89,MXN,OP-658112,24/10/2018,N/A,N/A
soriana,9430119.31,MXN,OP-739301,2022-11-12,N/A,N/A
PEMEX,172194.0,USD,OP-125682,21/01/2025,N/A,N/A
GRUPO CARSO,318978.74,USD,OP-231283,"October 09, 2021",N/A,N/A
grupo carso,395765.78,MXN,OP-905646,2024-11-24,N/A,N/A
grupo lala,2760174.47,MXN,OP-401341,2023-06-27,N/A,N/A
WALMART DE MÉXICO,6100018.38,EUR,OP-238376,"May 23, 2016",2023-11-23,2740
GRUPO CARSO,2202679.37,MXN,OP-318672,2022-05-13,N/A,N/A
soriana,3654921.29,MXN,OP-511621,16-Jan-2020,2024-06-18,1615
banorte,6669103.53,USD,OP-550727,27/10/2023,N/A,N/A
liverpool,3776099.37,EUR,OP-194039,2018-08-21,24-Jan-2024,1982
banorte,9969304.35,MXN,OP-384366,"July 22, 2024",N/A,N/A
walmart de méxico,763019.17,USD,OP-840287,"January 28, 2022",N/A,N/A
CEMEX,8894691.11,EUR,OP-630958,19/04/2020,N/A,N/A
LIVERPOOL,3850485.62,MXN,OP-935764,30/09/2024,N/A,N/A
alsea,5306301.92,USD,OP-158846,18-May-2023,04-Sep-2023,109
pemex,2103875.46,EUR,OP-815060,15-Sep-2020,2023-05-10,967
walmart de méxico,3780821.08,USD,OP-534065,20/02/2018,28/01/2025,2534
SORIANA,5732282.28,EUR,OP-823402,"February 01, 2022",N/A,N/A
AMÉRICA MÓVIL,7948660.12,MXN,OP-474100,31/07/2025,N/A,N/A
CEMEX,9270577.49,MXN,OP-939663,10-Jul-2017,N/A,N/A
grupo méxico,4371008.15,MXN,OP-400158,13/12/2021,12-Mar-2024,820
cemex,7069752.43,USD,OP-386042,17-Feb-2020,N/A,N/A
soriana,6063103.18,EUR,OP-362030,23/05/2018,N/A,N/A
TELMEX,188750.81,MXN,OP-372143,09/10/2016,14/02/2019,887
WALMART DE MÉXICO,4036102.88,USD,OP-800844,"January 01, 2022",2023-10-03,640
CEMEX,3145146.2,MXN,OP-960089,"May 20, 2020",N/A,N/A
cemex,1997450.43,EUR,OP-411666,14/09/2016,N/A,N/A
grupo bimbo,5098336.06,USD,OP-321139,10-Jul-2024,N/A,N/A
soriana,217596.44,MXN,OP-818277,2016-01-09,23/02/2017,411
GRUPO BIMBO,908791.1,EUR,OP-722161,"December 16, 2019",N/A,N/A
GRUPO LALA,3364831.28,MXN,OP-768909,"February 12, 2022","February 25, 2023",378
telmex,1594711.18,USD,OP-268468,"August 22, 2018",N/A,N/A
BANORTE,2013053.94,USD,OP-673606,08/05/2021,N/A,N/A
FEMSA,9736108.17,MXN,OP-505164,2021-01-01,30/08/2024,1337
américa móvil,7032351.3,EUR,OP-452424,21/10/2016,N/A,N/A
bbva méxico,5155936.64,MXN,OP-383485,13-Apr-2024,N/A,N/A
PEMEX,2851501.18,USD,OP-176916,2025-05-01,N/A,N/A
LIVERPOOL,3863736.28,USD,OP-858335,12/09/2024,N/A,N/A
GRUPO MÉXICO,9872223.46,MXN,OP-698596,2018-11-20,N/A,N/A
grupo lala,5919658.96,USD,OP-624794,"August 25, 2023",N/A,N/A
LIVERPOOL,9417030.63,USD,OP-410779,2018-09-15,10-Jun-2019,268
liverpool,7025277.0,MXN,OP-479939,12-Oct-2018,2023-11-18,1863
LIVERPOOL,4236391.92,MXN,OP-944996,2018-09-30,N/A,N/A
GRUPO CARSO,6562884.68,USD,OP-336306,06-Jun-2025,N/A,N/A
américa móvil,8410050.23,EUR,OP-758177,15-Jan-2025,N/A,N/A
GRUPO BIMBO,377499.43,USD,OP-937950,11/12/2022,N/A,N/A
WALMART DE MÉXICO,2497843.86,EUR,OP-466742,04-Oct-2015,N/A,N/A
telmex,9514108.94,USD,OP-304331,10-Aug-2024,N/A,N/A
telmex,7289391.97,MXN,OP-505135,"January 25, 2022",2022-12-24,333
GRUPO MÉXICO,4176649.37,USD,OP-895801,07/01/2024,N/A,N/A
walmart de méxico,963558.1,USD,OP-979476,30-Sep-2016,20-Jul-2024,2850
GRUPO BIMBO,2538016.78,USD,OP-595009,2022-02-09,N/A,N/A
alsea,8789858.11,EUR,OP-827103,11/08/2025,N/A,N/A
grupo méxico,1100706.71,USD,OP-520097,11/11/2020,N/A,N/A
ALSEA,6087025.74,USD,OP-338883,"June 27, 2025",N/A,N/A
cemex,5494768.74,MXN,OP-331500,2016-10-31,15-Oct-2017,349
BBVA MÉXICO,3725232.93,USD,OP-810974,20/06/2016,23/11/2017,521
femsa,2854652.71,USD,OP-516244,29/09/2018,N/A,N/A
CEMEX,1298307.03,EUR,OP-936781,22-Jun-2023,N/A,N/A
américa móvil,586339.99,MXN,OP-314251,2020-10-13,N/A,N/A
cemex,7629388.48,MXN,OP-430590,"February 09, 2024",N/A,N/A
AMÉRICA MÓVIL,1519098.44,USD,OP-745059,30-Oct-2022,26-Sep-2023,331
GRUPO MÉXICO,5172674.17,EUR,OP-382908,2022-09-15,N/A,N/A
ALSEA,4890950.63,MXN,OP-689482,21/06/2021,N/A,N/A
américa móvil,4311378.14,MXN,OP-138239,2023-08-13,N/A,N/A
femsa,3448301.71,MXN,OP-543191,23/03/2022,N/A,N/A
SORIANA,3088597.48,USD,OP-903251,"May 04, 2016",05/12/2023,2564
pemex,976458.07,MXN,OP-973694,29-Oct-2022,N/A,N/A
alsea,7384494.28,EUR,OP-547406,2018-05-11,2023-09-05,1943
AMÉRICA MÓVIL,2669462.34,MXN,OP-652018,02/12/2015,N/A,N/A
GRUPO MÉXICO,3174128.59,MXN,OP-760640,"December 08, 2015",N/A,N/A
GRUPO MÉXICO,1401718.33,MXN,OP-296931,"June 10, 2021",N/A,N/A
CEMEX,2558697.78,MXN,OP-185524,"January 20, 2017",26-Apr-2018,461
cemex,4386427.09,EUR,OP-300104,"October 29, 2021",N/A,N/A
BANORTE,1886069.29,EUR,OP-431378,27-May-2022,N/A,N/A
américa móvil,2502397.73,USD,OP-795166,2022-11-10,N/A,N/A
walmart de méxico,2893735.47,USD,OP-901434,2015-12-17,25-Apr-2017,495
AMÉRICA MÓVIL,1053008.81,USD,OP-485519,02-Dec-2024,N/A,N/A
walmart de méxico,9353271.46,EUR,OP-802910,2022-05-03,N/A,N/A
américa móvil,5652386.38,USD,OP-745907,24-Dec-2021,N/A,N/A
FEMSA,2473394.34,USD,OP-609837,06-May-2018,N/A,N/A
FEMSA,6941765.91,USD,OP-616836,05-Dec-2024,N/A,N/A
PEMEX,4621857.45,EUR,OP-323015,2020-05-25,2023-10-28,1251
cemex,733022.01,MXN,OP-589391,2021-11-17,N/A,N/A
CEMEX,8575328.75,MXN,OP-327538,2016-02-17,"January 23, 2025",3263
BANORTE,5959785.62,EUR,OP-695682,23/03/2022,"October 14, 2024",936
liverpool,4651745.31,EUR,OP-382406,22/07/2023,19/05/2024,302
soriana,980917.97,EUR,OP-509601,01/11/2022,N/A,N/A
walmart de méxico,9981204.82,MXN,OP-489134,2017-03-29,24-Mar-2025,2917
GRUPO LALA,4528044.5,USD,OP-498075,30/06/2024,N/A,N/A
liverpool,5880766.63,EUR,OP-716448,06-Mar-2024,N/A,N/A
liverpool,285676.5,USD,OP-631591,"April 23, 2018",N/A,N/A
PEMEX,8373646.5,USD,OP-208156,"April 22, 2022",N/A,N/A
grupo lala,155119.81,EUR,OP-570277,2023-08-15,N/A,N/A
soriana,3612420.18,MXN,OP-948569,"February 28, 2018","August 16, 2019",534
GRUPO LALA,1350906.91,MXN,OP-626530,"January 05, 2016","October 13, 2024",3204
telmex,4100134.46,MXN,OP-627363,"March 29, 2017",2019-08-11,865
GRUPO LALA,5989891.92,USD,OP-775996,31/10/2017,2025-07-30,2829
banorte,2277658.42,MXN,OP-932532,2021-03-11,N/A,N/A
AMÉRICA MÓVIL,9965833.22,MXN,OP-597879,2016-10-02,07-Oct-2016,5
TELMEX,2757629.34,USD,OP-162108,2017-08-27,2020-09-22,1122
grupo méxico,4587373.2,USD,OP-417479,30-Jan-2024,N/A,N/A
banorte,3390605.62,USD,OP-904575,"October 23, 2020",N/A,N/A
grupo lala,8514118.76,USD,OP-379865,"March 31, 2021",N/A,N/A
grupo bimbo,1729468.28,EUR,OP-750595,31/03/2024,N/A,N/A
GRUPO BIMBO,7418149.56,USD,OP-358212,18/11/2020,N/A,N/A
ALSEA,5353997.97,EUR,OP-103982,"June 28, 2021",09/05/2022,434
walmart de méxico,9501100.67,USD,OP-463397,2018-02-25,2025-08-15,2728
bbva méxico,4768380.59,EUR,OP-142017,2022-09-04,31/08/2023,361
ALSEA,1264495.93,MXN,OP-249630,29-Jul-2023,N/A,N/A
GRUPO CARSO,5618850.7,MXN,OP-845239,18/03/2023,N/A,N/A
BBVA MÉXICO,9669565.32,USD,OP-623775,2019-08-13,N/A,N/A
liverpool,1431012.56,MXN,OP-954477,2020-10-15,"April 25, 2023",922
grupo bimbo,8137360.51,EUR,OP-229206,13-Apr-2018,2020-07-24,833
CEMEX,7222507.33,EUR,OP-423474,2017-11-20,2024-02-29,2292
banorte,4808301.44,EUR,OP-374348,12/03/2016,N/A,N/A
walmart de méxico,9516030.52,USD,OP-855647,19/10/2017,"December 01, 2024",2600
SORIANA,4717134.71,USD,OP-165330,"September 16, 2018",N/A,N/A
TELMEX,7343095.56,EUR,OP-762773,"July 21, 2025",N/A,N/A
GRUPO BIMBO,3671300.71,MXN,OP-731857,09-Feb-2023,N/A,N/A
femsa,4386346.68,MXN,OP-971858,24-Feb-2019,N/A,N/A
BANORTE,9633914.74,USD,OP-560632,19/04/2018,11-Dec-2018,236
femsa,212099.45,MXN,OP-240555,2017-12-14,07-Apr-2025,2671
BBVA MÉXICO,3333484.56,USD,OP-606810,28/12/2024,N/A,N/A
BBVA MÉXICO,1078797.63,USD,OP-855442,"February 15, 2022",N/A,N/A
LIVERPOOL,5774510.56,MXN,OP-531581,31/05/2024,N/A,N/A
FEMSA,4371295.07,MXN,OP-673062,01/12/2019,N/A,N/A
telmex,8734259.38,USD,OP-697253,16-Jun-2016,2024-11-10,3069
LIVERPOOL,6860391.39,MXN,OP-947076,07/03/2024,N/A,N/A
WALMART DE MÉXICO,5611815.73,MXN,OP-155892,17-Apr-2021,N/A,N/A
grupo méxico,6269103.53,MXN,OP-972587,2021-11-08,2024-05-18,922
cemex,8264964.17,USD,OP-408040,22/05/2020,2024-03-27,1405
AMÉRICA MÓVIL,8902887.22,USD,OP-389711,21/09/2018,"October 18, 2019",392
pemex,9563539.97,EUR,OP-115413,"November 14, 2016","April 11, 2017",148
GRUPO LALA,4228194.76,EUR,OP-787855,20/05/2025,N/A,N/A
liverpool,7915584.61,MXN,OP-252275,13-Feb-2025,N/A,N/A
grupo carso,8115281.11,EUR,OP-820775,23-May-2024,N/A,N/A
walmart de méxico,7881755.73,MXN,OP-806549,13-Nov-2018,N/A,N/A
bbva méxico,6294111.25,USD,OP-917028,25/03/2019,11-Jun-2020,444
ALSEA,4080636.25,USD,OP-798094,06-Jun-2021,N/A,N/A
telmex,492686.92,MXN,OP-744368,10-Aug-2018,2024-06-28,2149
cemex,2609829.78,MXN,OP-720789,"September 08, 2022",N/A,N/A
GRUPO LALA,999053.36,MXN,OP-965484,26/03/2019,N/A,N/A
grupo méxico,9317210.47,USD,OP-198564,28/12/2018,"January 30, 2021",764
SORIANA,7701285.96,EUR,OP-776881,"August 06, 2016",23/10/2024,3000
GRUPO LALA,3023036.37,EUR,OP-877913,2020-01-19,N/A,N/A
AMÉRICA MÓVIL,8582194.91,EUR,OP-396679,"January 21, 2024",N/A,N/A
AMÉRICA MÓVIL,2339627.05,MXN,OP-136588,2021-03-15,2025-07-11,1579
CEMEX,8141969.94,USD,OP-140687,2023-10-23,N/A,N/A
SORIANA,6262816.99,MXN,OP-950096,17-Dec-2020,2025-05-29,1624
grupo carso,2874920.94,EUR,OP-888041,2019-02-24,N/A,N/A
pemex,9013827.05,EUR,OP-971219,2024-03-19,N/A,N/A
femsa,1559925.62,EUR,OP-376844,2016-07-27,"May 17, 2021",1755
WALMART DE MÉXICO,802493.76,MXN,OP-242989,10-May-2018,"February 07, 2023",1734
grupo lala,5273491.29,EUR,OP-146456,28/10/2015,2019-02-19,1210
grupo bimbo,9616117.81,EUR,OP-507581,"June 16, 2022",2024-07-02,747
GRUPO CARSO,9031787.91,MXN,OP-336531,"March 24, 2017",N/A,N/A
WALMART DE MÉXICO,7972034.18,EUR,OP-710773,2022-05-06,N/A,N/A
grupo carso,7619037.61,USD,OP-836523,"June 21, 2022",08/03/2025,1139
BANORTE,739626.48,EUR,OP-375944,04/02/2024,N/A,N/A
telmex,5636474.07,EUR,OP-267664,2019-01-26,N/A,N/A
FEMSA,3738494.27,EUR,OP-215917,21/06/2023,"August 03, 2024",409
FEMSA,511439.65,MXN,OP-168874,"September 14, 2019",N/A,N/A
grupo carso,1982599.59,MXN,OP-903377,2019-08-25,N/A,N/A
pemex,2691680.44,EUR,OP-634752,10-May-2021,N/A,N/A
GRUPO MÉXICO,4859599.69,USD,OP-506724,"November 06, 2017",N/A,N/A
TELMEX,5700129.2,MXN,OP-517652,2021-02-07,N/A,N/A
cemex,4816330.06,MXN,OP-115112,30-Jan-2016,"March 26, 2018",786
BBVA MÉXICO,9231693.67,USD,OP-268880,2024-05-30,29-Jul-2024,60
grupo lala,6467017.24,MXN,OP-744289,10/12/2021,N/A,N/A
