Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
grupo carso,9424440.05,USD,OP-873508,"August 05, 2022",N/A,N/A
LIVERPOOL,6816972.87,USD,OP-634870,19/03/2019,N/A,N/A
GRUPO MÉXICO,4588892.79,USD,OP-690910,16-Jan-2022,N/A,N/A
SORIANA,1350358.98,USD,OP-711392,21/11/2019,N/A,N/A
grupo carso,5511035.08,USD,OP-216299,2017-07-28,"May 31, 2024",2499
TELMEX,5575518.4,EUR,OP-927929,24-Dec-2018,18/06/2021,907
telmex,8320904.19,USD,OP-608184,25-Jun-2021,19-Oct-2022,481
walmart de méxico,5882976.04,MXN,OP-427163,08-Feb-2020,N/A,N/A
PEMEX,1633105.59,EUR,OP-934938,09-Oct-2018,N/A,N/A
ALSEA,9610688.7,USD,OP-718883,02-Nov-2023,N/A,N/A
soriana,9704429.58,USD,OP-683038,2024-01-14,N/A,N/A
BANORTE,8290500.77,USD,OP-552668,09-Jun-2017,12/04/2022,2004
bbva méxico,7712471.78,EUR,OP-663584,20-Oct-2018,N/A,N/A
SORIANA,4967887.59,USD,OP-490477,20-Jun-2016,2022-03-29,2108
grupo méxico,4295288.35,MXN,OP-461270,05/03/2018,N/A,N/A
pemex,6934972.52,USD,OP-223661,"May 24, 2021",N/A,N/A
grupo bimbo,5492559.25,EUR,OP-521562,"February 15, 2022",N/A,N/A
banorte,1311570.67,EUR,OP-567245,"January 12, 2016",N/A,N/A
TELMEX,9095955.58,USD,OP-869128,"September 18, 2018",04/12/2024,2033
WALMART DE MÉXICO,6512056.56,USD,OP-178197,29/06/2023,N/A,N/A
bbva méxico,589418.5,EUR,OP-796970,01/03/2023,N/A,N/A
WALMART DE MÉXICO,3465631.69,USD,OP-831680,2023-03-27,N/A,N/A
grupo carso,1817589.25,USD,OP-190762,03-Feb-2025,N/A,N/A
femsa,4372159.55,MXN,OP-823027,2017-02-24,2020-06-28,1220
BBVA MÉXICO,2719955.77,USD,OP-593634,01-Nov-2023,N/A,N/A
WALMART DE MÉXICO,298491.32,USD,OP-930865,11-Aug-2017,09/07/2024,2584
SORIANA,904648.47,MXN,OP-474287,04-Dec-2017,N/A,N/A
cemex,7792548.16,USD,OP-635307,19-Nov-2016,26/02/2025,3021
BANORTE,821073.97,MXN,OP-841524,31/10/2023,2025-01-24,451
PEMEX,4992679.31,USD,OP-985423,18/03/2023,2024-06-09,449
américa móvil,7589365.24,EUR,OP-648289,03-Mar-2021,N/A,N/A
BBVA MÉXICO,9130473.84,USD,OP-696976,10/11/2018,N/A,N/A
cemex,1395724.64,EUR,OP-202618,2024-10-20,N/A,N/A
AMÉRICA MÓVIL,6440051.38,MXN,OP-395351,2021-05-25,N/A,N/A
CEMEX,8561361.46,EUR,OP-654651,04-Feb-2018,20/02/2025,2573
GRUPO LALA,2607285.88,MXN,OP-435772,28/09/2016,07/10/2021,1746
banorte,5051941.28,MXN,OP-749402,22-May-2024,N/A,N/A
cemex,650843.4,MXN,OP-138921,10/06/2017,N/A,N/A
walmart de méxico,262153.12,USD,OP-284329,29/04/2023,N/A,N/A
grupo lala,702662.51,USD,OP-390746,"June 06, 2021",N/A,N/A
grupo lala,3904399.6,MXN,OP-825485,2016-06-10,N/A,N/A
GRUPO MÉXICO,1790718.82,USD,OP-305422,"December 30, 2015",16-Nov-2018,1052
BANORTE,4003460.48,USD,OP-248526,2017-04-27,2020-10-25,1277
BBVA MÉXICO,6362080.35,USD,OP-325113,"July 19, 2017",01/05/2019,535
soriana,838927.35,USD,OP-618845,03-Mar-2022,N/A,N/A
telmex,2478344.52,MXN,OP-875494,2017-09-19,24/01/2018,127
telmex,6314333.4,MXN,OP-956972,14-Apr-2025,N/A,N/A
américa móvil,4984602.94,MXN,OP-328869,"January 01, 2017",27-Jun-2022,2003
grupo bimbo,6321928.19,USD,OP-425086,10/01/2021,14/10/2024,1109
pemex,550485.25,MXN,OP-180926,01-Dec-2022,N/A,N/A
américa móvil,5155927.4,MXN,OP-460548,"June 27, 2021",2023-01-09,561
grupo lala,2694812.75,USD,OP-579522,"December 06, 2017",N/A,N/A
PEMEX,8495658.85,USD,OP-278400,28-Jan-2018,2025-03-02,2590
alsea,1463170.68,USD,OP-481989,27/02/2018,15-Oct-2020,961
BANORTE,669582.46,EUR,OP-953406,19-Sep-2015,2018-03-23,916
GRUPO CARSO,7515623.39,EUR,OP-437801,06-Aug-2024,N/A,N/A
grupo bimbo,2744453.37,USD,OP-565335,08-Jul-2024,N/A,N/A
PEMEX,2334908.85,USD,OP-985622,"March 08, 2025",N/A,N/A
pemex,1407180.26,MXN,OP-353985,05/01/2020,N/A,N/A
alsea,5784093.68,USD,OP-874297,29/09/2022,N/A,N/A
grupo méxico,1608370.41,MXN,OP-921431,10-Dec-2016,12-Sep-2017,276
BANORTE,5610782.06,USD,OP-589724,2017-08-19,2025-04-06,2787
grupo bimbo,4752186.0,MXN,OP-481637,26/07/2018,N/A,N/A
femsa,5770161.36,MXN,OP-390752,"February 03, 2021",19-Dec-2023,1049
FEMSA,1228084.62,MXN,OP-731641,2023-11-13,N/A,N/A
alsea,8924960.95,EUR,OP-495884,2022-10-22,N/A,N/A
BBVA MÉXICO,4968191.09,USD,OP-333902,04/08/2017,09-May-2018,396
grupo carso,9342380.9,EUR,OP-203352,"January 03, 2025",N/A,N/A
walmart de méxico,3072244.72,MXN,OP-771991,2022-04-22,15-Nov-2024,938
liverpool,4573916.19,EUR,OP-779891,24-Feb-2018,N/A,N/A
FEMSA,4441187.71,EUR,OP-450872,28-Aug-2019,N/A,N/A
américa móvil,9677659.49,USD,OP-656621,22-Apr-2025,N/A,N/A
ALSEA,2784829.38,USD,OP-272081,2023-02-03,24-Dec-2024,690
soriana,5096429.18,USD,OP-618564,02-Nov-2023,N/A,N/A
GRUPO LALA,4523182.03,EUR,OP-855100,10/07/2021,N/A,N/A
BBVA MÉXICO,6858839.65,EUR,OP-118038,25/10/2015,06-Feb-2016,104
grupo lala,5484790.41,USD,OP-627442,"November 13, 2015",2023-07-19,2805
GRUPO BIMBO,5149883.88,USD,OP-332589,2015-09-09,2025-03-07,3467
alsea,8632895.63,USD,OP-130759,03-Oct-2021,N/A,N/A
grupo lala,9831158.56,MXN,OP-153317,30/11/2020,N/A,N/A
AMÉRICA MÓVIL,8573657.01,USD,OP-609158,10-Apr-2025,N/A,N/A
SORIANA,6638701.0,USD,OP-375524,08/08/2018,23/03/2021,958
ALSEA,9865753.15,EUR,OP-851551,2016-07-30,N/A,N/A
AMÉRICA MÓVIL,2399985.16,MXN,OP-351116,2022-10-15,N/A,N/A
alsea,5024673.37,EUR,OP-533803,2016-12-21,"August 16, 2019",968
grupo bimbo,8473244.94,EUR,OP-186293,"September 15, 2016",N/A,N/A
bbva méxico,4836640.16,MXN,OP-514417,14-Aug-2025,N/A,N/A
alsea,7166884.22,MXN,OP-705486,11-May-2022,N/A,N/A
pemex,7359740.72,MXN,OP-520620,"May 17, 2021",N/A,N/A
GRUPO BIMBO,4038105.0,EUR,OP-344532,2025-01-21,N/A,N/A
LIVERPOOL,2660096.22,USD,OP-921057,2016-02-02,2017-05-16,469
banorte,6651241.87,MXN,OP-511700,23/06/2016,N/A,N/A
SORIANA,9567142.78,USD,OP-912675,"June 09, 2019",05-Mar-2024,1731
SORIANA,3703043.38,EUR,OP-222872,2024-06-05,N/A,N/A
PEMEX,2502090.28,USD,OP-690917,18/03/2021,N/A,N/A
soriana,1425248.63,MXN,OP-503025,"October 14, 2017",20-Sep-2019,706
banorte,3090084.06,EUR,OP-779223,12-Nov-2024,N/A,N/A
walmart de méxico,7832852.2,EUR,OP-131101,30/08/2015,01-Jul-2023,2862
pemex,4546358.71,MXN,OP-200964,2025-02-08,N/A,N/A
bbva méxico,941928.34,EUR,OP-535520,25-Jun-2017,N/A,N/A
grupo bimbo,7516200.51,EUR,OP-359943,08/05/2016,01-Nov-2017,453
SORIANA,691802.76,EUR,OP-679194,23-Jun-2020,N/A,N/A
grupo lala,8176997.99,EUR,OP-182729,06/11/2024,N/A,N/A
GRUPO CARSO,7680732.1,USD,OP-906867,10/05/2025,N/A,N/A
grupo bimbo,7923304.32,EUR,OP-633647,06-Feb-2021,N/A,N/A
ALSEA,3119386.42,USD,OP-183609,"March 10, 2022","February 21, 2024",713
walmart de méxico,2166709.72,MXN,OP-213496,11-Mar-2016,N/A,N/A
bbva méxico,9313852.77,EUR,OP-363338,30/10/2015,25-Mar-2022,2338
BANORTE,2890543.1,EUR,OP-184971,27/02/2025,N/A,N/A
GRUPO LALA,1539542.14,MXN,OP-834357,02/04/2022,N/A,N/A
BANORTE,7799285.8,EUR,OP-413660,23-Dec-2019,N/A,N/A
américa móvil,3134636.9,MXN,OP-692413,03-Aug-2024,N/A,N/A
soriana,251768.66,MXN,OP-582571,"December 20, 2020",N/A,N/A
telmex,6238972.04,EUR,OP-564434,22/05/2023,N/A,N/A
soriana,1341555.03,EUR,OP-335468,"May 23, 2023",N/A,N/A
BANORTE,7309373.29,EUR,OP-144397,14/12/2019,"July 20, 2022",949
LIVERPOOL,2679191.75,EUR,OP-992089,02-Mar-2021,N/A,N/A
GRUPO LALA,1347595.28,MXN,OP-317844,05-May-2017,N/A,N/A
TELMEX,5028731.22,USD,OP-178752,07-Dec-2016,N/A,N/A
grupo bimbo,4609219.81,MXN,OP-292772,27/11/2017,14/11/2022,1813
GRUPO BIMBO,5224400.95,MXN,OP-689656,31-Aug-2024,N/A,N/A
liverpool,3984037.43,EUR,OP-794023,27/10/2022,03-Feb-2025,830
alsea,630864.7,MXN,OP-716512,03/02/2025,N/A,N/A
LIVERPOOL,2481804.55,MXN,OP-463663,16-Jul-2020,N/A,N/A
grupo bimbo,6272942.49,USD,OP-834926,14-Oct-2024,N/A,N/A
grupo méxico,2432090.99,USD,OP-362037,10/10/2021,N/A,N/A
grupo carso,4751641.8,EUR,OP-158107,28/03/2017,"July 22, 2023",2307
américa móvil,4122292.26,MXN,OP-199205,23/07/2025,N/A,N/A
walmart de méxico,7604587.24,EUR,OP-626071,2020-02-02,22/09/2022,963
GRUPO BIMBO,1061107.28,MXN,OP-834894,13-Mar-2016,2016-08-23,163
banorte,9861348.57,USD,OP-300479,2018-11-24,N/A,N/A
SORIANA,3479009.15,EUR,OP-403873,2023-04-04,N/A,N/A
soriana,4509185.69,MXN,OP-440001,27-Jul-2018,2023-11-21,1943
américa móvil,6906730.35,MXN,OP-231301,23/07/2019,N/A,N/A
GRUPO MÉXICO,2464355.87,USD,OP-621459,25-Dec-2018,N/A,N/A
grupo lala,1208927.23,USD,OP-879447,18-Jan-2024,N/A,N/A
TELMEX,9161469.49,USD,OP-926151,21/07/2021,N/A,N/A
TELMEX,8530232.92,USD,OP-563231,03-Nov-2020,N/A,N/A
grupo lala,8762148.33,MXN,OP-981844,13/09/2024,N/A,N/A
SORIANA,8535934.56,USD,OP-457646,2020-11-29,2023-04-20,872
telmex,7477144.64,MXN,OP-245018,2024-06-10,N/A,N/A
pemex,6275761.78,EUR,OP-589605,2020-09-01,22-Jun-2024,1390
banorte,7362569.52,MXN,OP-517879,2018-02-21,"September 30, 2018",221
walmart de méxico,6228283.48,MXN,OP-468503,"October 17, 2017",20-Sep-2023,2164
BBVA MÉXICO,1447003.29,EUR,OP-499650,20-Apr-2018,N/A,N/A
soriana,677592.95,USD,OP-382378,30/08/2015,"April 21, 2016",235
AMÉRICA MÓVIL,917011.21,MXN,OP-488074,2023-04-12,N/A,N/A
BBVA MÉXICO,2511857.12,USD,OP-224179,25/12/2016,N/A,N/A
alsea,7455231.44,USD,OP-890412,"June 08, 2022",N/A,N/A
GRUPO MÉXICO,5323817.49,USD,OP-952829,03-Feb-2021,N/A,N/A
femsa,4602896.66,MXN,OP-636661,2016-12-01,16/11/2020,1446
GRUPO LALA,9150720.94,EUR,OP-213851,23/12/2016,N/A,N/A
grupo lala,638968.38,EUR,OP-702506,11/10/2024,N/A,N/A
walmart de méxico,6227628.34,USD,OP-446444,21-Mar-2018,"February 13, 2019",329
GRUPO CARSO,5738200.35,MXN,OP-318704,2022-08-22,"August 15, 2024",724
BANORTE,2872281.25,EUR,OP-964454,05-May-2025,N/A,N/A
GRUPO BIMBO,7583478.72,USD,OP-853832,16-Apr-2020,23/04/2025,1833
GRUPO MÉXICO,7050454.7,MXN,OP-924194,30/05/2021,N/A,N/A
SORIANA,1510186.95,USD,OP-918023,16/03/2021,N/A,N/A
BANORTE,965715.34,MXN,OP-763417,22-Jun-2017,N/A,N/A
TELMEX,1304498.53,MXN,OP-534364,06/02/2016,N/A,N/A
BBVA MÉXICO,9782859.39,EUR,OP-916259,01-Mar-2021,2022-10-10,588
WALMART DE MÉXICO,6525687.81,EUR,OP-610379,2022-08-07,2024-12-30,876
alsea,161668.96,MXN,OP-216569,2016-10-25,N/A,N/A
TELMEX,1537979.32,EUR,OP-254781,07/07/2018,N/A,N/A
femsa,4999901.9,EUR,OP-213279,15-May-2018,"February 22, 2022",1379
CEMEX,3696283.58,USD,OP-898661,2025-08-23,N/A,N/A
AMÉRICA MÓVIL,6039684.93,MXN,OP-203642,15-Nov-2021,N/A,N/A
GRUPO LALA,4297224.98,EUR,OP-185989,14/11/2024,N/A,N/A
BANORTE,6896539.66,EUR,OP-423641,"May 16, 2016",N/A,N/A
américa móvil,229525.95,MXN,OP-465889,13/04/2018,N/A,N/A
femsa,1725864.76,MXN,OP-691082,2024-10-23,N/A,N/A
bbva méxico,5330791.23,EUR,OP-326514,24/09/2015,2023-06-04,2810
GRUPO BIMBO,6637316.8,EUR,OP-985523,29-Mar-2017,N/A,N/A
grupo bimbo,4615472.33,EUR,OP-172026,2022-11-24,2023-12-12,383
alsea,8581831.16,USD,OP-175374,20-Sep-2017,24-Dec-2020,1191
liverpool,9137684.64,EUR,OP-744929,13/11/2016,2021-03-30,1598
BBVA MÉXICO,2840535.71,MXN,OP-484136,23-Nov-2017,N/A,N/A
SORIANA,5619743.01,MXN,OP-472269,18/07/2016,N/A,N/A
CEMEX,2641777.29,EUR,OP-111135,17/12/2019,N/A,N/A
AMÉRICA MÓVIL,9203848.8,USD,OP-244414,"December 16, 2016",31/07/2023,2418
walmart de méxico,2590699.52,MXN,OP-958682,13/04/2020,N/A,N/A
GRUPO BIMBO,281821.77,EUR,OP-567855,11-Mar-2017,15-Mar-2018,369
walmart de méxico,5753607.21,MXN,OP-372507,18/10/2020,"April 25, 2021",189
grupo lala,2486050.45,EUR,OP-218034,14/03/2023,30/04/2023,47
grupo méxico,7347515.42,EUR,OP-179830,23-Apr-2019,2024-07-29,1924
GRUPO BIMBO,4841851.48,EUR,OP-399951,02/07/2018,15/01/2025,2534
SORIANA,8191861.03,EUR,OP-553417,2018-08-03,N/A,N/A
GRUPO MÉXICO,5434689.34,USD,OP-404550,2017-02-06,2020-02-16,1105
GRUPO CARSO,225460.02,EUR,OP-575489,"April 04, 2025",N/A,N/A
FEMSA,1767683.36,USD,OP-323356,"April 11, 2021",N/A,N/A
ALSEA,9898724.27,MXN,OP-282632,"April 23, 2018",N/A,N/A
banorte,159801.87,EUR,OP-549824,14/11/2021,N/A,N/A
grupo carso,2874479.54,USD,OP-800078,10/10/2015,N/A,N/A
walmart de méxico,7851533.22,EUR,OP-232746,"August 31, 2015",N/A,N/A
WALMART DE MÉXICO,6076180.68,USD,OP-580145,2023-12-04,N/A,N/A
BANORTE,8792754.34,EUR,OP-124069,27-Sep-2016,N/A,N/A
BANORTE,9538822.44,USD,OP-990116,18/05/2019,N/A,N/A
soriana,1761250.8,EUR,OP-742491,"February 13, 2023",N/A,N/A
SORIANA,2454381.94,MXN,OP-652982,19/11/2017,29-Jun-2018,222
PEMEX,5389310.71,USD,OP-365538,"December 18, 2018",N/A,N/A
grupo bimbo,371922.91,USD,OP-513814,2019-05-27,N/A,N/A
WALMART DE MÉXICO,6272694.87,MXN,OP-432933,"December 17, 2023",N/A,N/A
GRUPO BIMBO,605128.64,USD,OP-982159,"December 13, 2022",N/A,N/A
CEMEX,2326526.65,EUR,OP-809421,2021-12-17,10/06/2023,658
walmart de méxico,9684687.34,EUR,OP-226581,10-Aug-2017,2021-08-31,1482
grupo lala,5221365.44,MXN,OP-885475,2017-06-11,12-Sep-2022,1919
FEMSA,4283401.6,EUR,OP-465069,"April 05, 2025",N/A,N/A
BANORTE,4229352.43,EUR,OP-889981,15/08/2022,N/A,N/A
walmart de méxico,3533423.75,MXN,OP-335520,2019-11-26,N/A,N/A
WALMART DE MÉXICO,7779159.63,USD,OP-406681,2019-04-23,2025-06-11,2241
banorte,5538294.82,MXN,OP-557528,17/03/2023,N/A,N/A
soriana,4210397.09,EUR,OP-149018,"May 04, 2025",N/A,N/A
grupo méxico,972585.12,USD,OP-570866,2024-11-18,N/A,N/A
liverpool,6563446.99,MXN,OP-568768,2016-10-03,N/A,N/A
GRUPO CARSO,2986356.3,MXN,OP-922438,08-Feb-2018,N/A,N/A
GRUPO CARSO,9191134.76,MXN,OP-637013,05-Nov-2023,N/A,N/A
grupo carso,2036374.64,EUR,OP-399799,"January 20, 2018",2022-06-15,1607
américa móvil,6858384.19,EUR,OP-570696,2020-05-31,N/A,N/A
grupo bimbo,7346717.61,MXN,OP-744377,"March 01, 2023",N/A,N/A
GRUPO LALA,2337207.79,USD,OP-229878,2017-07-30,05/05/2020,1010
BANORTE,2900782.73,USD,OP-794523,26/05/2023,N/A,N/A
pemex,5625533.02,USD,OP-620763,16/09/2019,"March 13, 2025",2005
grupo lala,5396121.45,EUR,OP-782149,"June 02, 2019",08-Nov-2023,1620
FEMSA,6583718.41,USD,OP-339185,2024-12-04,N/A,N/A
AMÉRICA MÓVIL,6589730.08,USD,OP-965407,2021-10-17,07-Aug-2025,1390
walmart de méxico,838596.57,MXN,OP-341714,2018-12-23,"December 21, 2023",1824
GRUPO LALA,4828556.14,USD,OP-549054,"July 29, 2025",N/A,N/A
telmex,5047984.63,MXN,OP-320868,2023-12-15,N/A,N/A
pemex,2979393.79,USD,OP-531055,2024-10-25,N/A,N/A
ALSEA,242358.42,EUR,OP-745621,"November 16, 2021",N/A,N/A
ALSEA,8966791.39,USD,OP-482257,2022-03-21,N/A,N/A
TELMEX,9431551.55,EUR,OP-557576,"November 12, 2015",2019-08-30,1387
grupo lala,2637779.0,USD,OP-576194,23/11/2021,N/A,N/A
alsea,7983788.89,MXN,OP-170727,"December 11, 2022",04/11/2024,487
pemex,6188771.08,MXN,OP-983232,2021-12-29,N/A,N/A
banorte,8604067.21,EUR,OP-451838,21/07/2018,2020-11-05,838
grupo carso,125473.74,USD,OP-441927,2022-09-27,N/A,N/A
telmex,8723129.34,EUR,OP-419680,2019-09-25,22/06/2020,271
LIVERPOOL,9521982.18,EUR,OP-610652,2020-04-17,N/A,N/A
pemex,6015677.65,EUR,OP-397434,12-Sep-2018,30-Jan-2024,1966
WALMART DE MÉXICO,2709340.13,MXN,OP-260738,"June 26, 2016",2022-03-13,2086
grupo bimbo,243944.26,USD,OP-389397,2018-06-03,N/A,N/A
GRUPO BIMBO,6592951.29,USD,OP-833197,"March 08, 2024",N/A,N/A
grupo lala,6214379.64,MXN,OP-132932,09-Jun-2019,N/A,N/A
walmart de méxico,3407079.45,USD,OP-471684,2022-06-19,N/A,N/A
femsa,7327930.02,MXN,OP-523170,"February 04, 2020",2022-06-19,866
TELMEX,6575272.83,MXN,OP-480019,"November 21, 2017",08/07/2022,1720
soriana,3336277.55,MXN,OP-393880,2024-10-03,N/A,N/A
GRUPO LALA,6097389.85,MXN,OP-499095,"December 19, 2021",14-Jun-2022,177
TELMEX,6296563.46,MXN,OP-242406,04/08/2023,N/A,N/A
LIVERPOOL,5788388.67,USD,OP-485152,"February 17, 2025",N/A,N/A
bbva méxico,6793807.21,EUR,OP-231556,12-Nov-2024,N/A,N/A
walmart de méxico,5945962.07,MXN,OP-162429,18-Feb-2018,24-Jun-2023,1952
BANORTE,1060624.32,USD,OP-533808,09/04/2021,N/A,N/A
GRUPO LALA,6886969.37,MXN,OP-689743,"December 30, 2023",N/A,N/A
GRUPO LALA,5551948.07,USD,OP-532125,30-Apr-2018,N/A,N/A
LIVERPOOL,6856316.08,MXN,OP-153816,14/06/2018,01/01/2023,1662
GRUPO CARSO,964868.25,MXN,OP-924674,24/03/2019,2025-05-29,2258
CEMEX,9389241.41,USD,OP-816202,"May 16, 2017",25/01/2022,1715
pemex,8511661.69,MXN,OP-633131,"February 26, 2019",N/A,N/A
GRUPO LALA,4725264.72,USD,OP-930273,2024-02-09,N/A,N/A
liverpool,7278869.18,MXN,OP-411005,2017-09-23,N/A,N/A
WALMART DE MÉXICO,7494076.94,USD,OP-235358,12-Nov-2023,N/A,N/A
telmex,2498764.69,MXN,OP-304109,2021-03-12,N/A,N/A
bbva méxico,2311551.55,MXN,OP-599417,18/01/2021,N/A,N/A
GRUPO CARSO,7674967.5,EUR,OP-279629,"October 31, 2023",N/A,N/A
BBVA MÉXICO,5986764.63,MXN,OP-943135,28-May-2023,N/A,N/A
LIVERPOOL,9665499.43,EUR,OP-842481,14-Sep-2020,2023-11-14,1156
bbva méxico,169962.35,USD,OP-407101,05-Jun-2016,10/08/2018,855
AMÉRICA MÓVIL,6962592.91,MXN,OP-735565,23/03/2018,N/A,N/A
BBVA MÉXICO,6824819.6,USD,OP-933043,12/02/2023,N/A,N/A
FEMSA,1107521.17,EUR,OP-835892,04-Jul-2024,N/A,N/A
grupo bimbo,3368016.61,USD,OP-230294,05-Jan-2020,N/A,N/A
GRUPO LALA,926403.78,EUR,OP-823525,"June 22, 2024",N/A,N/A
BANORTE,9676916.28,MXN,OP-613137,21-Sep-2016,"August 13, 2021",1787
GRUPO LALA,9218682.68,USD,OP-390578,12/11/2021,N/A,N/A
bbva méxico,4701811.15,USD,OP-155661,18/08/2025,N/A,N/A
GRUPO LALA,5559382.65,USD,OP-248214,23-Aug-2016,N/A,N/A
AMÉRICA MÓVIL,5404399.33,EUR,OP-662224,2018-11-20,N/A,N/A
soriana,599736.64,USD,OP-163849,16-Feb-2018,N/A,N/A
femsa,1089176.54,USD,OP-908220,"August 21, 2019",N/A,N/A
BANORTE,364922.02,EUR,OP-327540,28-Jan-2021,N/A,N/A
pemex,1275423.07,USD,OP-293037,13-Jun-2016,N/A,N/A
grupo bimbo,9600817.82,MXN,OP-483448,25/11/2022,N/A,N/A
AMÉRICA MÓVIL,7951422.12,USD,OP-182234,"July 07, 2019",N/A,N/A
grupo carso,5565828.82,MXN,OP-793754,"October 01, 2016",25-Oct-2024,2946
femsa,7019805.21,EUR,OP-681591,04/09/2021,N/A,N/A
AMÉRICA MÓVIL,9925323.52,MXN,OP-175502,17-Apr-2025,N/A,N/A
BANORTE,3333105.31,MXN,OP-662352,13-Jun-2016,21-Feb-2022,2079
femsa,6660242.45,USD,OP-626939,16/04/2025,N/A,N/A
pemex,2025875.19,EUR,OP-690950,"September 07, 2016",01/03/2023,2309
BBVA MÉXICO,7605517.63,EUR,OP-567503,07/10/2022,04/10/2023,274
alsea,5108682.39,USD,OP-764200,2018-11-30,2020-03-18,474
GRUPO CARSO,6123082.63,MXN,OP-135648,15/05/2024,N/A,N/A
cemex,4071869.3,EUR,OP-557378,27-Apr-2016,N/A,N/A
femsa,9283944.36,MXN,OP-934494,2024-04-19,N/A,N/A
pemex,876063.05,MXN,OP-575405,"February 02, 2025",N/A,N/A
BBVA MÉXICO,1038177.02,EUR,OP-605290,26-Aug-2021,02-Aug-2023,706
grupo méxico,2865840.7,USD,OP-702232,14-Sep-2021,N/A,N/A
cemex,1849720.22,MXN,OP-938078,20-Apr-2022,N/A,N/A
femsa,1609482.34,EUR,OP-987465,2023-11-04,"January 23, 2025",446
grupo méxico,9552190.67,EUR,OP-890199,03-Oct-2017,"June 07, 2022",1708
américa móvil,7412976.81,MXN,OP-230969,2023-09-08,N/A,N/A
grupo bimbo,9976949.72,MXN,OP-439675,13/01/2025,N/A,N/A
grupo méxico,4414650.39,EUR,OP-346961,"June 19, 2019",N/A,N/A
WALMART DE MÉXICO,6510508.58,EUR,OP-170006,09-Jun-2025,N/A,N/A
grupo bimbo,800264.17,EUR,OP-866206,2021-10-21,N/A,N/A
SORIANA,4734996.76,MXN,OP-421848,"June 29, 2020",N/A,N/A
GRUPO BIMBO,6963150.64,EUR,OP-218883,"July 15, 2020",N/A,N/A
CEMEX,6662486.32,USD,OP-918303,"July 24, 2021",N/A,N/A
CEMEX,8797302.24,USD,OP-770769,17-Mar-2016,N/A,N/A
grupo méxico,2169212.18,MXN,OP-404786,"February 08, 2019",31/03/2025,2243
walmart de méxico,3000895.58,EUR,OP-558078,"August 26, 2015","March 29, 2020",1677
grupo lala,5886587.03,USD,OP-672467,"April 08, 2022",N/A,N/A
BANORTE,8537972.07,EUR,OP-548042,2015-10-22,2022-01-17,2279
soriana,6316857.03,MXN,OP-992541,"March 01, 2025",N/A,N/A
bbva méxico,2195503.55,USD,OP-800535,"January 12, 2023",N/A,N/A
FEMSA,5598298.65,MXN,OP-712459,14/08/2019,N/A,N/A
banorte,319590.79,USD,OP-163372,04-Aug-2023,N/A,N/A
SORIANA,8762639.24,MXN,OP-801786,2017-02-01,14-Apr-2024,2629
SORIANA,4094781.59,EUR,OP-431748,09/12/2017,N/A,N/A
femsa,7165441.53,USD,OP-718938,12-May-2024,N/A,N/A
alsea,8795359.19,EUR,OP-187861,2016-05-24,15-Oct-2017,509
GRUPO LALA,6604469.89,EUR,OP-120889,11/04/2022,24/06/2025,963
liverpool,1895611.81,EUR,OP-569575,14/09/2015,11-Jul-2024,3223
femsa,4862317.62,USD,OP-427702,20-Mar-2021,N/A,N/A
FEMSA,3162379.09,EUR,OP-412417,07-Mar-2021,04-Nov-2023,972
CEMEX,5556825.35,EUR,OP-901734,11/05/2022,N/A,N/A
GRUPO MÉXICO,5122111.47,MXN,OP-320845,18-Feb-2020,17-Mar-2020,28
pemex,1866943.88,MXN,OP-872968,14/01/2016,05/03/2018,840
grupo lala,3853766.23,EUR,OP-123749,13-Nov-2015,05-Apr-2022,2335
GRUPO CARSO,5948326.75,EUR,OP-873683,"June 13, 2016",N/A,N/A
walmart de méxico,1738081.52,MXN,OP-792570,20/05/2017,N/A,N/A
GRUPO BIMBO,5469483.03,EUR,OP-891210,01/07/2021,25/11/2023,1052
GRUPO CARSO,6352712.67,MXN,OP-739321,"June 16, 2024",N/A,N/A
cemex,5648160.38,EUR,OP-927754,21-Aug-2019,"February 16, 2023",1275
BANORTE,1436428.04,EUR,OP-618005,15-Jan-2018,22/09/2024,2442
alsea,9896458.54,EUR,OP-686657,15/12/2016,2024-06-28,2752
pemex,1002604.42,EUR,OP-320637,"November 29, 2015",2020-10-24,1791
banorte,668904.91,MXN,OP-142876,11-Sep-2015,2020-12-03,1910
pemex,7025873.67,MXN,OP-981695,21-Apr-2016,22/07/2021,1918
ALSEA,1095431.0,USD,OP-311218,"February 07, 2017",09/06/2017,211
GRUPO CARSO,5644851.0,MXN,OP-709141,15-Aug-2019,28/08/2020,379
américa móvil,1693312.69,USD,OP-327999,09-Jul-2024,N/A,N/A
soriana,8108919.6,USD,OP-568549,"March 14, 2023",N/A,N/A
TELMEX,7598820.01,MXN,OP-692165,"March 01, 2020",N/A,N/A
TELMEX,4133281.95,EUR,OP-200842,26/03/2023,N/A,N/A
CEMEX,3524782.42,USD,OP-367181,"February 14, 2024",N/A,N/A
GRUPO LALA,5830116.12,USD,OP-408836,29-Feb-2016,N/A,N/A
ALSEA,4976926.79,MXN,OP-150475,"July 21, 2021",06/01/2022,315
bbva méxico,4971651.48,USD,OP-522054,2024-03-18,N/A,N/A
BBVA MÉXICO,8493375.52,USD,OP-203831,24/06/2020,02-Jul-2022,738
