Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
GRUPO MÉXICO,8128233.2,EUR,OP-108272,"December 01, 2016","January 09, 2025",2961
grupo bimbo,5930887.36,USD,OP-108273,11/11/2023,N/A,N/A
BANORTE,5848810.51,EUR,OP-108274,22/01/2018,2019-08-25,580
GRUPO MÉXICO,1421765.97,USD,OP-108275,2024-05-23,N/A,N/A
GRUPO BIMBO,8447378.93,MXN,OP-108276,2021-07-02,N/A,N/A
pemex,412472.78,USD,OP-108277,10/06/2024,N/A,N/A
LIVERPOOL,2294385.62,MXN,OP-108278,01-Jan-2018,"November 09, 2018",312
grupo bimbo,3205247.81,EUR,OP-108279,"October 19, 2021",2025-03-04,1232
cemex,5869388.59,EUR,OP-108280,2017-06-19,04-Feb-2022,1691
ALSEA,2711455.7,USD,OP-108281,2022-09-22,N/A,N/A
GRUPO BIMBO,2639391.35,EUR,OP-108282,2023-02-23,27/07/2025,885
WALMART DE MÉXICO,2007237.46,USD,OP-108283,"October 10, 2015",22/09/2016,348
grupo méxico,6652676.67,EUR,OP-108284,"September 01, 2020",N/A,N/A
grupo lala,4562047.69,MXN,OP-108285,"November 17, 2021","March 27, 2025",1226
ALSEA,7406000.07,MXN,OP-108286,14-Feb-2018,N/A,N/A
SORIANA,4806355.05,MXN,OP-108287,13-Jun-2025,N/A,N/A
liverpool,7033329.76,EUR,OP-108288,2023-12-15,N/A,N/A
GRUPO LALA,3996505.26,EUR,OP-108289,22/11/2022,N/A,N/A
grupo carso,8280585.73,EUR,OP-108290,07-Jan-2024,"May 11, 2025",490
grupo bimbo,2146314.78,USD,OP-108291,31/08/2015,"May 05, 2020",1709
LIVERPOOL,5645917.24,MXN,OP-108292,2020-01-02,"September 28, 2022",1000
liverpool,9709539.99,MXN,OP-108293,28-Apr-2017,N/A,N/A
AMÉRICA MÓVIL,9629175.37,EUR,OP-108294,23-Dec-2020,"December 09, 2021",351
grupo lala,6506889.58,USD,OP-108295,04-Dec-2017,2024-01-23,2241
GRUPO LALA,8479471.65,MXN,OP-108296,2023-09-10,15/08/2025,705
soriana,5600761.64,MXN,OP-108297,04/01/2019,N/A,N/A
SORIANA,9043620.47,MXN,OP-108298,13/01/2022,2024-01-29,746
liverpool,6292818.85,USD,OP-108299,"May 29, 2017","December 13, 2018",563
grupo carso,9418038.99,USD,OP-108300,2017-04-19,N/A,N/A
BANORTE,8151751.98,MXN,OP-108301,"December 26, 2020",N/A,N/A
telmex,8626651.07,EUR,OP-108302,"May 03, 2018",26/06/2020,785
BBVA MÉXICO,3885127.67,USD,OP-108303,17/11/2017,"March 24, 2023",1953
CEMEX,4881089.03,USD,OP-108304,17/11/2021,N/A,N/A
WALMART DE MÉXICO,2929002.33,EUR,OP-108305,"March 09, 2016","September 13, 2019",1283
telmex,5791984.45,EUR,OP-108306,18/12/2019,12-May-2025,1972
SORIANA,1285239.11,EUR,OP-108307,"October 10, 2016",2021-11-25,1872
PEMEX,9449161.87,EUR,OP-108308,21-Apr-2020,N/A,N/A
CEMEX,3104255.92,EUR,OP-108309,07/02/2020,14-Jun-2024,1443
américa móvil,6982055.56,MXN,OP-108310,12/04/2018,N/A,N/A
BBVA MÉXICO,795690.37,USD,OP-108311,2016-10-02,N/A,N/A
grupo méxico,9861624.52,USD,OP-108312,"January 14, 2020",N/A,N/A
bbva méxico,9460112.43,USD,OP-108313,28-Dec-2024,N/A,N/A
FEMSA,6270899.73,EUR,OP-108314,"July 20, 2020",04-Sep-2020,46
walmart de méxico,2987390.24,MXN,OP-108315,01-Aug-2024,N/A,N/A
BBVA MÉXICO,304661.63,EUR,OP-108316,15-Aug-2023,N/A,N/A
GRUPO LALA,1264537.2,MXN,OP-108317,15-Jan-2017,11/09/2024,2855
SORIANA,4960516.1,EUR,OP-108318,"November 21, 2020",15-Nov-2024,1455
LIVERPOOL,8573280.29,MXN,OP-108319,"July 27, 2018",2023-06-12,1781
GRUPO CARSO,8415586.66,EUR,OP-108320,2023-05-09,N/A,N/A
pemex,4548730.5,MXN,OP-108321,20/05/2017,"November 08, 2021",1633
GRUPO MÉXICO,9663411.13,USD,OP-108322,"November 06, 2017",N/A,N/A
alsea,5053895.35,EUR,OP-108323,21/02/2020,N/A,N/A
alsea,6899264.36,MXN,OP-108324,27/04/2023,N/A,N/A
américa móvil,4152948.72,USD,OP-108325,17/11/2018,"January 11, 2020",420
LIVERPOOL,6484706.54,USD,OP-108326,"May 06, 2019",N/A,N/A
cemex,4885076.86,USD,OP-108327,30/10/2017,2021-01-22,1180
pemex,2686829.4,EUR,OP-108328,"January 09, 2017",07/10/2017,182
cemex,2484413.65,USD,OP-108329,"September 16, 2015",2017-02-02,505
femsa,9311105.09,EUR,OP-108330,2022-05-29,N/A,N/A
FEMSA,3044706.28,EUR,OP-108331,25/05/2025,N/A,N/A
cemex,8154953.6,USD,OP-108332,08/05/2021,N/A,N/A
telmex,6121439.79,USD,OP-108333,06/06/2021,N/A,N/A
femsa,9776406.53,USD,OP-108334,01/09/2023,N/A,N/A
grupo bimbo,8337271.4,MXN,OP-108335,"December 01, 2016",N/A,N/A
GRUPO BIMBO,5331488.69,USD,OP-108336,2025-05-09,N/A,N/A
BANORTE,866652.1,EUR,OP-108337,28/05/2018,04/10/2024,2144
grupo méxico,3511675.8,MXN,OP-108338,15-Dec-2020,N/A,N/A
BBVA MÉXICO,8306361.1,MXN,OP-108339,29/07/2025,N/A,N/A
grupo méxico,2300983.35,USD,OP-108340,14/04/2022,"May 20, 2023",401
CEMEX,8789528.29,USD,OP-108341,23/08/2023,N/A,N/A
WALMART DE MÉXICO,5346888.91,USD,OP-108342,10-May-2020,22/06/2022,773
femsa,906488.13,EUR,OP-108343,"August 21, 2020","June 21, 2021",304
PEMEX,6721064.76,USD,OP-108344,11/04/2018,"August 07, 2019",276
TELMEX,6938284.9,USD,OP-108345,2021-11-07,N/A,N/A
GRUPO CARSO,8703492.44,MXN,OP-108346,28-Sep-2020,15/02/2024,1235
pemex,1629749.07,USD,OP-108347,"October 03, 2019",2021-12-17,806
pemex,8881685.25,EUR,OP-108348,"December 18, 2015",N/A,N/A
LIVERPOOL,8407108.0,MXN,OP-108349,24-Sep-2016,2023-05-13,2422
CEMEX,3710054.98,MXN,OP-108350,17-Mar-2020,2022-09-20,917
AMÉRICA MÓVIL,9284374.69,EUR,OP-108351,18-Feb-2024,N/A,N/A
grupo lala,7020577.87,MXN,OP-108352,11/09/2020,31-Jul-2022,629
femsa,1459459.14,MXN,OP-108353,24-Jun-2022,N/A,N/A
cemex,9972674.75,MXN,OP-108354,2020-12-17,N/A,N/A
soriana,900081.1,USD,OP-108355,24/10/2017,N/A,N/A
TELMEX,7460922.88,USD,OP-108356,2016-03-21,2025-02-21,3259
grupo lala,505170.22,USD,OP-108357,2024-12-24,N/A,N/A
bbva méxico,6045132.35,USD,OP-108358,"April 01, 2022",N/A,N/A
grupo bimbo,5279967.46,USD,OP-108359,"March 29, 2020",N/A,N/A
walmart de méxico,610536.39,EUR,OP-108360,07/03/2017,29/06/2021,1457
pemex,141966.96,MXN,OP-108361,"May 13, 2020",2020-10-26,166
TELMEX,2927200.75,MXN,OP-108362,2021-03-07,12/02/2023,1000
pemex,892814.77,MXN,OP-108363,"September 01, 2017",26/01/2025,2704
alsea,9877800.31,USD,OP-108364,27/08/2020,27/08/2023,1095
grupo méxico,971679.76,USD,OP-108365,"July 23, 2018",07-Aug-2024,2207
alsea,6705841.21,EUR,OP-108366,23-Jan-2018,N/A,N/A
cemex,6041886.45,EUR,OP-108367,10-Nov-2019,"November 15, 2019",5
grupo carso,8685945.46,MXN,OP-108368,"April 19, 2020",N/A,N/A
liverpool,3181076.21,MXN,OP-108369,2021-02-10,N/A,N/A
PEMEX,6027391.84,MXN,OP-108370,"February 15, 2018",N/A,N/A
américa móvil,7879790.49,MXN,OP-108371,"January 10, 2019",24-Nov-2024,2145
femsa,3142979.08,EUR,OP-108372,29-May-2021,N/A,N/A
grupo lala,3838609.51,EUR,OP-108373,2025-04-22,N/A,N/A
ALSEA,7925019.12,EUR,OP-108374,"November 21, 2015",12/08/2023,2939
LIVERPOOL,122551.58,USD,OP-108375,26/09/2015,N/A,N/A
AMÉRICA MÓVIL,810608.77,EUR,OP-108376,2024-03-23,24-Jun-2025,458
grupo bimbo,3971526.49,EUR,OP-108377,2022-11-29,N/A,N/A
banorte,995522.35,MXN,OP-108378,2019-08-02,2025-02-21,2030
GRUPO CARSO,5634723.09,EUR,OP-108379,03/05/2022,N/A,N/A
liverpool,8721997.69,EUR,OP-108380,2021-01-06,N/A,N/A
CEMEX,476340.75,USD,OP-108381,2022-12-20,N/A,N/A
grupo carso,4585502.03,USD,OP-108382,28/09/2017,17/09/2023,2180
FEMSA,3112631.74,MXN,OP-108383,"April 17, 2023",N/A,N/A
soriana,2066569.09,MXN,OP-108384,30/12/2017,N/A,N/A
SORIANA,6475171.07,USD,OP-108385,"April 20, 2022",N/A,N/A
GRUPO BIMBO,4048918.4,USD,OP-108386,06-Nov-2017,N/A,N/A
GRUPO LALA,6179192.48,MXN,OP-108387,"September 23, 2022",N/A,N/A
GRUPO CARSO,5894024.14,MXN,OP-108388,07-Jan-2017,2018-04-04,452
grupo méxico,7332600.45,EUR,OP-108389,18/07/2018,2021-08-24,1133
grupo méxico,2950080.48,MXN,OP-108390,2024-07-28,N/A,N/A
GRUPO LALA,6072780.48,MXN,OP-108391,17-Mar-2018,"November 23, 2019",616
soriana,3552448.16,MXN,OP-108392,10/07/2019,2024-07-18,1746
grupo carso,7933458.71,EUR,OP-108393,17-Mar-2016,N/A,N/A
BANORTE,7779866.95,USD,OP-108394,27-Feb-2019,"March 17, 2025",2210
CEMEX,3969907.15,MXN,OP-108395,03-Oct-2018,N/A,N/A
BBVA MÉXICO,5376471.75,EUR,OP-108396,2018-11-11,"August 21, 2025",2475
WALMART DE MÉXICO,6014502.17,EUR,OP-108397,"September 20, 2023",N/A,N/A
telmex,6340081.81,USD,OP-108398,13-Mar-2024,N/A,N/A
cemex,3088198.39,MXN,OP-108399,01-Sep-2017,2019-12-19,839
telmex,9653725.79,USD,OP-108400,2017-08-15,N/A,N/A
TELMEX,6399685.58,MXN,OP-108401,19/06/2020,N/A,N/A
SORIANA,4026312.17,USD,OP-108402,01/12/2019,N/A,N/A
telmex,9545607.61,MXN,OP-108403,2022-02-22,N/A,N/A
femsa,7778355.42,MXN,OP-108404,16-Jul-2021,N/A,N/A
femsa,7053145.33,USD,OP-108405,2019-02-25,N/A,N/A
GRUPO LALA,3801988.39,EUR,OP-108406,"May 17, 2023",N/A,N/A
AMÉRICA MÓVIL,9116987.77,MXN,OP-108407,29/09/2019,N/A,N/A
grupo méxico,8610359.94,USD,OP-108408,03/12/2023,N/A,N/A
GRUPO MÉXICO,6368491.13,USD,OP-108409,"December 18, 2015",06-Feb-2025,3338
cemex,5752494.26,EUR,OP-108410,23/05/2018,N/A,N/A
CEMEX,492128.02,USD,OP-108411,31/12/2021,10-Jun-2023,526
GRUPO CARSO,836535.32,USD,OP-108412,17/11/2017,2020-05-14,909
PEMEX,8719954.12,EUR,OP-108413,2017-09-02,"November 17, 2024",2633
liverpool,6875376.14,EUR,OP-108414,"September 18, 2015",22/06/2024,3200
LIVERPOOL,5931981.76,USD,OP-108415,21-May-2022,07-Apr-2023,321
GRUPO CARSO,1451608.08,USD,OP-108416,17-Jan-2019,25/04/2021,829
bbva méxico,5845319.93,EUR,OP-108417,"January 09, 2018",25-Sep-2019,624
grupo méxico,2902474.24,EUR,OP-108418,20-Jun-2020,26/04/2023,1040
soriana,4074944.41,MXN,OP-108419,2024-12-20,N/A,N/A
LIVERPOOL,7670253.97,MXN,OP-108420,17-Oct-2015,"January 28, 2024",3025
GRUPO MÉXICO,7404660.04,USD,OP-108421,"September 05, 2023",N/A,N/A
grupo méxico,8719505.64,EUR,OP-108422,22/06/2022,N/A,N/A
ALSEA,2903426.93,MXN,OP-108423,27-May-2018,"March 11, 2021",1019
LIVERPOOL,5921457.07,EUR,OP-108424,18/02/2016,27-Jul-2025,3447
alsea,6521300.38,USD,OP-108425,06/10/2021,N/A,N/A
PEMEX,4533013.02,USD,OP-108426,15/11/2016,"September 04, 2020",1389
LIVERPOOL,4694354.19,EUR,OP-108427,08/01/2023,"September 07, 2023",37
BANORTE,3303864.75,USD,OP-108428,"April 02, 2020",N/A,N/A
TELMEX,4926197.34,EUR,OP-108429,"July 11, 2016",02-Aug-2024,2944
GRUPO LALA,9701883.71,MXN,OP-108430,28/01/2021,N/A,N/A
FEMSA,4744566.53,MXN,OP-108431,21/07/2021,N/A,N/A
cemex,819549.57,EUR,OP-108432,29-May-2021,N/A,N/A
telmex,7135078.58,USD,OP-108433,11-Nov-2019,2021-08-11,639
bbva méxico,8858377.44,MXN,OP-108434,16-Dec-2021,N/A,N/A
liverpool,1592867.72,USD,OP-108435,2019-03-08,N/A,N/A
liverpool,7947116.11,USD,OP-108436,28/09/2016,2020-03-02,1251
CEMEX,1387338.95,EUR,OP-108437,2019-02-04,N/A,N/A
GRUPO MÉXICO,440162.89,EUR,OP-108438,2018-08-06,06/01/2020,665
telmex,7756763.51,USD,OP-108439,28/01/2020,N/A,N/A
BANORTE,1060736.76,USD,OP-108440,"July 28, 2018",28-Nov-2021,1219
cemex,1783701.61,EUR,OP-108441,"December 01, 2023",N/A,N/A
femsa,7105563.35,EUR,OP-108442,"September 06, 2024",N/A,N/A
CEMEX,3914818.51,EUR,OP-108443,28/05/2018,N/A,N/A
grupo bimbo,4847778.57,USD,OP-108444,2016-06-18,07-Oct-2021,1937
telmex,2375524.83,MXN,OP-108445,03/01/2025,N/A,N/A
GRUPO CARSO,1384986.0,EUR,OP-108446,"March 18, 2020",N/A,N/A
BANORTE,2451507.15,MXN,OP-108447,06-Jul-2017,18/01/2019,561
grupo carso,3973322.78,MXN,OP-108448,2024-09-12,N/A,N/A
TELMEX,2196663.03,MXN,OP-108449,25-Jan-2019,2020-08-25,578
telmex,8733516.13,EUR,OP-108450,16/06/2021,N/A,N/A
AMÉRICA MÓVIL,5483651.64,USD,OP-108451,"August 06, 2025",N/A,N/A
SORIANA,1617177.51,EUR,OP-108452,"June 01, 2022",2025-08-22,1178
liverpool,8598026.64,USD,OP-108453,07-Jan-2019,24-Feb-2023,1509
GRUPO MÉXICO,8935546.03,USD,OP-108454,28/06/2019,2024-12-27,2009
grupo carso,9658656.73,EUR,OP-108455,16/07/2022,N/A,N/A
bbva méxico,7063833.64,USD,OP-108456,"September 19, 2015",18-Dec-2018,1186
bbva méxico,9662108.71,MXN,OP-108457,02-Feb-2022,N/A,N/A
PEMEX,599019.54,USD,OP-108458,24-Oct-2020,N/A,N/A
pemex,4404994.64,USD,OP-108459,24/03/2017,N/A,N/A
pemex,9383130.43,EUR,OP-108460,04-Jun-2017,N/A,N/A
walmart de méxico,5952365.43,USD,OP-108461,2019-04-06,N/A,N/A
grupo lala,7151484.84,EUR,OP-108462,19/02/2024,N/A,N/A
FEMSA,9887085.09,MXN,OP-108463,10/02/2017,N/A,N/A
FEMSA,4160110.14,EUR,OP-108464,2021-03-21,N/A,N/A
femsa,8103891.91,EUR,OP-108465,"December 06, 2022",N/A,N/A
telmex,2403413.34,MXN,OP-108466,2015-09-24,"September 02, 2021",2170
grupo carso,8925318.3,MXN,OP-108467,11/09/2023,N/A,N/A
telmex,2377892.61,USD,OP-108468,2022-03-28,"February 19, 2025",1059
grupo méxico,772997.99,EUR,OP-108469,01-Sep-2017,20/03/2018,200
américa móvil,992105.16,EUR,OP-108470,2015-10-04,26-Jan-2020,1575
LIVERPOOL,8415647.5,EUR,OP-108471,2018-06-16,2018-09-25,101
américa móvil,1613774.03,EUR,OP-108472,12/05/2024,N/A,N/A
pemex,9591624.28,MXN,OP-108473,25-Apr-2020,16/08/2024,1574
GRUPO BIMBO,2429368.07,EUR,OP-108474,20-May-2023,N/A,N/A
SORIANA,3317539.03,MXN,OP-108475,"October 18, 2020",2023-10-20,1097
américa móvil,5115744.28,USD,OP-108476,2018-03-02,N/A,N/A
bbva méxico,120045.68,USD,OP-108477,05/12/2019,05-Oct-2022,1242
FEMSA,1050275.94,MXN,OP-108478,14-Aug-2019,"February 05, 2020",175
CEMEX,4447430.74,USD,OP-108479,2022-09-11,N/A,N/A
BBVA MÉXICO,3785711.25,MXN,OP-108480,2020-05-29,08/07/2022,800
soriana,1148337.09,USD,OP-108481,08/06/2024,N/A,N/A
LIVERPOOL,5892264.23,EUR,OP-108482,2023-06-25,N/A,N/A
PEMEX,952914.09,EUR,OP-108483,2017-09-22,2019-11-08,777
grupo lala,1365595.4,USD,OP-108484,25-Oct-2024,N/A,N/A
BANORTE,4526597.17,USD,OP-108485,2023-07-10,N/A,N/A
grupo bimbo,7817614.89,EUR,OP-108486,2021-05-04,N/A,N/A
TELMEX,1483580.48,USD,OP-108487,2015-09-09,24-May-2016,258
CEMEX,1634795.62,EUR,OP-108488,26/09/2021,N/A,N/A
CEMEX,983865.7,EUR,OP-108489,21-Nov-2016,N/A,N/A
BBVA MÉXICO,9914716.17,USD,OP-108490,"November 11, 2019",12-Jun-2024,1675
alsea,7238289.64,EUR,OP-108491,26/01/2021,N/A,N/A
bbva méxico,8324787.18,MXN,OP-108492,2023-03-03,2024-09-26,573
ALSEA,5701937.83,USD,OP-108493,2020-01-06,N/A,N/A
femsa,8685786.04,USD,OP-108494,2022-08-06,N/A,N/A
TELMEX,9611946.57,MXN,OP-108495,27/08/2018,N/A,N/A
BBVA MÉXICO,6178365.48,EUR,OP-108496,16/06/2016,2024-12-05,3094
ALSEA,6621648.31,USD,OP-108497,05/03/2021,2024-01-21,993
grupo bimbo,8795608.6,EUR,OP-108498,2016-11-28,N/A,N/A
WALMART DE MÉXICO,7084591.32,MXN,OP-108499,"December 22, 2015",2022-05-28,2349
telmex,7705996.57,USD,OP-108500,"December 09, 2015",21-May-2023,2720
FEMSA,6012529.25,MXN,OP-108501,2023-02-12,N/A,N/A
alsea,546785.55,USD,OP-108502,"June 29, 2025",N/A,N/A
ALSEA,3494319.52,MXN,OP-108503,23-Mar-2016,2020-03-22,1460
banorte,8645155.14,EUR,OP-108504,06/09/2024,N/A,N/A
liverpool,5898488.64,MXN,OP-108505,2016-01-06,"August 30, 2017",602
femsa,5466657.63,USD,OP-108506,"September 01, 2022",N/A,N/A
cemex,6575659.39,USD,OP-108507,26-May-2019,N/A,N/A
BBVA MÉXICO,1584048.32,MXN,OP-108508,2019-05-18,N/A,N/A
alsea,9760754.58,MXN,OP-108509,19-Mar-2019,06/05/2020,444
ALSEA,2377072.72,USD,OP-108510,03/03/2016,N/A,N/A
PEMEX,5029240.22,USD,OP-108511,2018-05-04,26/07/2024,2275
grupo carso,8520139.48,EUR,OP-108512,"September 16, 2015",27/06/2024,3207
grupo lala,7543928.73,MXN,OP-108513,"May 25, 2023",N/A,N/A
TELMEX,8003748.11,MXN,OP-108514,2017-01-28,N/A,N/A
GRUPO MÉXICO,7110576.5,EUR,OP-108515,01-Sep-2020,17/06/2021,289
AMÉRICA MÓVIL,6407865.18,MXN,OP-108516,2023-02-02,"February 08, 2025",737
walmart de méxico,2245391.77,MXN,OP-108517,20-Oct-2018,N/A,N/A
telmex,228581.55,USD,OP-108518,15/07/2017,2021-12-12,1611
alsea,6059593.67,EUR,OP-108519,"January 20, 2017",2024-04-30,2657
PEMEX,4914671.83,USD,OP-108520,"August 12, 2019",N/A,N/A
bbva méxico,4871537.34,MXN,OP-108521,31/01/2023,N/A,N/A
AMÉRICA MÓVIL,4465181.12,EUR,OP-108522,2017-06-14,21-Jan-2025,2778
grupo bimbo,5690670.68,MXN,OP-108523,22-Dec-2021,22-Jun-2025,1278
GRUPO LALA,5421754.59,USD,OP-108524,2016-06-15,N/A,N/A
PEMEX,2399208.8,MXN,OP-108525,2018-10-06,N/A,N/A
grupo bimbo,3643231.37,USD,OP-108526,"August 05, 2018",N/A,N/A
WALMART DE MÉXICO,5226027.15,EUR,OP-108527,19-Jul-2017,N/A,N/A
WALMART DE MÉXICO,8180837.77,EUR,OP-108528,2019-11-07,24/01/2023,1174
FEMSA,4614438.86,EUR,OP-108529,2023-04-27,N/A,N/A
grupo méxico,4534815.89,USD,OP-108530,"October 26, 2017",2024-07-11,2450
grupo méxico,772664.52,EUR,OP-108531,"July 01, 2018",N/A,N/A
américa móvil,6594987.96,MXN,OP-108532,10/02/2023,N/A,N/A
FEMSA,3605835.37,MXN,OP-108533,2015-11-20,N/A,N/A
pemex,801579.8,USD,OP-108534,01-Jun-2017,09/06/2021,1558
GRUPO MÉXICO,3604594.92,EUR,OP-108535,2020-11-13,N/A,N/A
BANORTE,7328591.85,EUR,OP-108536,"February 29, 2016",08-May-2024,2991
ALSEA,3654478.93,USD,OP-108537,23-Jul-2023,11/07/2025,838
GRUPO CARSO,9854543.45,EUR,OP-108538,"December 19, 2016",N/A,N/A
BANORTE,5907341.3,USD,OP-108539,"May 27, 2018",N/A,N/A
grupo bimbo,5891156.49,EUR,OP-108540,"January 18, 2019",2023-11-20,1767
soriana,2371264.62,EUR,OP-108541,"March 01, 2022",N/A,N/A
liverpool,8713652.58,USD,OP-108542,21/07/2016,"June 07, 2017",321
américa móvil,4293341.05,USD,OP-108543,"February 23, 2021","December 13, 2024",1389
grupo lala,2200963.2,USD,OP-108544,"April 01, 2025",N/A,N/A
grupo carso,691815.52,USD,OP-108545,2018-07-03,2019-11-02,487
femsa,3806506.71,USD,OP-108546,17/01/2024,N/A,N/A
AMÉRICA MÓVIL,7637480.93,EUR,OP-108547,"July 24, 2024",N/A,N/A
GRUPO MÉXICO,1547787.98,MXN,OP-108548,09-Aug-2022,04-Jul-2023,329
telmex,5842158.07,EUR,OP-108549,2023-01-28,N/A,N/A
liverpool,8721647.29,EUR,OP-108550,2020-05-12,06/01/2025,1846
grupo lala,4090981.31,MXN,OP-108551,2024-06-10,24-Jun-2025,379
PEMEX,8569443.88,MXN,OP-108552,2016-06-19,"May 19, 2025",3256
AMÉRICA MÓVIL,3905143.91,EUR,OP-108553,21-Jan-2017,N/A,N/A
banorte,205426.51,EUR,OP-108554,"January 08, 2025",N/A,N/A
CEMEX,3043438.43,MXN,OP-108555,"April 12, 2019",N/A,N/A
bbva méxico,2771682.74,USD,OP-108556,20-Jun-2021,2021-09-12,84
grupo méxico,9206983.15,USD,OP-108557,"June 27, 2023",N/A,N/A
TELMEX,1669375.82,MXN,OP-108558,11/01/2024,N/A,N/A
CEMEX,8435141.69,MXN,OP-108559,01-Oct-2015,"April 11, 2023",2749
walmart de méxico,900027.29,MXN,OP-108560,2022-10-29,2023-03-16,138
GRUPO BIMBO,6930471.43,MXN,OP-108561,2020-03-28,2024-07-24,1579
ALSEA,9170248.76,USD,OP-108562,25/11/2021,N/A,N/A
grupo méxico,4972616.9,MXN,OP-108563,"January 11, 2023",N/A,N/A
AMÉRICA MÓVIL,6126579.79,MXN,OP-108564,"January 25, 2021",N/A,N/A
GRUPO MÉXICO,4315063.63,MXN,OP-108565,2025-08-01,N/A,N/A
CEMEX,4016345.23,EUR,OP-108566,13/03/2019,10-Jun-2020,455
liverpool,728443.93,USD,OP-108567,"February 13, 2019",11-Feb-2022,1094
pemex,6168750.27,EUR,OP-108568,2024-12-18,N/A,N/A
FEMSA,2552856.55,USD,OP-108569,01/01/2018,N/A,N/A
liverpool,1919163.76,USD,OP-108570,25/02/2022,"August 10, 2023",531
soriana,5201838.86,EUR,OP-108571,2019-03-05,N/A,N/A
femsa,8125211.69,EUR,OP-108572,"December 03, 2018",N/A,N/A
WALMART DE MÉXICO,4006312.68,EUR,OP-108573,"January 14, 2024",N/A,N/A
BBVA MÉXICO,9535613.1,USD,OP-108574,27-Aug-2023,N/A,N/A
ALSEA,6737070.96,USD,OP-108575,2018-03-04,2018-03-21,17
PEMEX,4463002.13,EUR,OP-108576,2023-11-26,26/02/2025,458
GRUPO MÉXICO,6923423.86,USD,OP-108577,01-Oct-2016,16-Apr-2017,197
grupo carso,8333746.7,MXN,OP-108578,2021-08-11,N/A,N/A
grupo bimbo,4490244.55,EUR,OP-108579,"December 07, 2022",N/A,N/A
banorte,7699733.84,USD,OP-108580,"October 22, 2016",N/A,N/A
bbva méxico,3710371.17,EUR,OP-108581,"January 13, 2019",N/A,N/A
walmart de méxico,5365223.28,EUR,OP-108582,"June 05, 2020",2022-09-11,828
GRUPO BIMBO,2305294.86,MXN,OP-108583,"May 19, 2019",10/05/2024,1966
telmex,2966091.38,MXN,OP-108584,06/09/2023,N/A,N/A
GRUPO MÉXICO,1891328.43,MXN,OP-108585,13/01/2019,2025-01-25,2204
AMÉRICA MÓVIL,2341121.96,MXN,OP-108586,08/09/2017,2020-09-21,1139
WALMART DE MÉXICO,2365599.0,MXN,OP-108587,22/07/2017,08-Nov-2019,839
telmex,2794322.2,EUR,OP-108588,"September 24, 2015",07/02/2022,2473
pemex,5763533.62,MXN,OP-108589,"July 31, 2022",N/A,N/A
ALSEA,3824966.36,MXN,OP-108590,"December 07, 2021",N/A,N/A
américa móvil,9135414.09,EUR,OP-108591,22/02/2017,"March 16, 2017",22
TELMEX,5378763.81,MXN,OP-108592,10/09/2017,"March 31, 2022",1634
AMÉRICA MÓVIL,5533620.47,MXN,OP-108593,13/10/2016,N/A,N/A
AMÉRICA MÓVIL,6560961.62,MXN,OP-108594,13/01/2020,N/A,N/A
américa móvil,6347750.89,EUR,OP-108595,"September 22, 2018","June 16, 2020",633
grupo carso,3255646.15,EUR,OP-108596,05-Jun-2024,N/A,N/A
GRUPO MÉXICO,8559689.19,MXN,OP-108597,01/03/2024,N/A,N/A
CEMEX,9270686.87,EUR,OP-108598,04/11/2016,02/03/2021,1759
liverpool,212745.64,MXN,OP-108599,"March 17, 2016",N/A,N/A
AMÉRICA MÓVIL,9658940.8,MXN,OP-108600,07/12/2022,N/A,N/A
TELMEX,5321493.05,MXN,OP-108601,15-Sep-2015,06-Jul-2019,1390
SORIANA,6871809.94,MXN,OP-108602,20-May-2016,N/A,N/A
BANORTE,6933309.26,MXN,OP-108603,2018-12-30,13-Feb-2020,410
GRUPO BIMBO,2037547.6,EUR,OP-108604,"October 05, 2020","April 20, 2021",197
américa móvil,7802489.57,MXN,OP-108605,15-Nov-2018,N/A,N/A
grupo carso,3716126.48,EUR,OP-108606,"January 26, 2024",N/A,N/A
GRUPO BIMBO,6123873.5,MXN,OP-108607,20/11/2016,2021-11-23,1829
banorte,1072309.43,MXN,OP-108608,19-Sep-2017,N/A,N/A
soriana,9712646.89,USD,OP-108609,2020-05-03,N/A,N/A
GRUPO MÉXICO,5363444.48,MXN,OP-108610,05-Jan-2017,"January 12, 2020",1102
grupo carso,6010239.85,USD,OP-108611,21-Jun-2021,N/A,N/A
telmex,4670946.51,USD,OP-108612,08/04/2019,N/A,N/A
GRUPO CARSO,3057131.15,USD,OP-108613,03/10/2016,N/A,N/A
cemex,1143769.37,MXN,OP-108614,2018-03-02,N/A,N/A
américa móvil,3955025.3,MXN,OP-108615,2016-01-12,N/A,N/A
grupo lala,8147794.8,MXN,OP-108616,17/07/2021,N/A,N/A
walmart de méxico,2107420.54,EUR,OP-108617,"March 22, 2016",03-Jan-2024,2843
américa móvil,3311593.77,USD,OP-108618,"March 24, 2025",N/A,N/A
CEMEX,1286190.2,EUR,OP-108619,14/01/2021,10-Dec-2021,330
AMÉRICA MÓVIL,4866564.69,MXN,OP-108620,04-Jan-2022,N/A,N/A
ALSEA,9414440.89,MXN,OP-108621,11-May-2024,09/06/2025,483
femsa,6446592.17,EUR,OP-108622,2017-08-24,N/A,N/A
GRUPO MÉXICO,1121945.28,MXN,OP-108623,"August 13, 2023",N/A,N/A
